Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-October-2023,3038.05,3077.65,2995.95,3072.8,3038.345163280256,51874,6541,157611117.0,25287,48.75,81.7,34.75
4-October-2023,3067.95,3067.95,2990.05,3026.2,3020.0054811925656,67686,6108,204412091.0,34289,50.66,77.9,-41.75
5-October-2023,3043.95,3114.0,3034.0,3097.35,3077.104056015201,66839,5683,205670558.0,23308,34.87,80.0,53.4
6-October-2023,3099.0,3113.95,3073.25,3093.45,3092.562131791199,267681,22544,827820124.0,37506,14.01,40.7,-5.55
9-October-2023,3073.0,3084.0,3055.6,3073.95,3068.489605107056,35402,4492,108630669.0,16027,45.27,28.4,0.95
10-October-2023,3089.75,3099.7,3072.65,3075.05,3084.563951797887,30953,2173,95476508.0,15580,50.33,27.05,-14.7
11-October-2023,3099.55,3109.0,3084.0,3088.75,3099.92568420578,443580,2231,1375065035.0,429113,96.74,25.0,-10.8
12-October-2023,3099.8,3105.55,3067.9,3081.6,3080.718307508276,35947,4178,110742581.0,13610,37.86,37.65,-18.2
13-October-2023,3079.75,3099.75,3064.0,3089.25,3086.968191895944,236795,23793,730978633.0,20154,8.51,35.75,9.5
16-October-2023,3099.95,3113.25,3074.85,3103.6,3096.0356480125006,20478,1926,63400618.0,10206,49.84,38.4,3.65
17-October-2023,3105.05,3113.8,3062.95,3066.0,3076.9251469362935,44407,5312,136637015.0,22686,51.09,50.85,-39.05
18-October-2023,3068.85,3072.0,3037.5,3044.45,3050.4478108257895,21652,2491,66048296.0,11006,50.83,34.5,-24.4
19-October-2023,3033.55,3069.8,3006.0,3051.7,3056.1187643889475,208059,4053,635853014.0,193802,93.15,63.8,18.15
20-October-2023,3044.6,3054.65,2978.0,3012.05,3011.7564392434306,284389,24390,856510402.0,18208,6.4,76.65,-32.55
23-October-2023,3005.3,3005.3,2949.05,2958.45,2976.322903142041,38510,4519,114618195.0,17549,45.57,56.25,-46.85
25-October-2023,2956.6,2966.95,2910.15,2916.3,2938.0469461683933,75086,8607,220606193.0,37971,50.57,56.8,-40.3
26-October-2023,2904.25,2916.0,2858.0,2864.35,2871.688572160109,210906,16025,605656350.0,142243,67.44,58.0,-39.9
27-October-2023,2865.0,2911.15,2858.0,2902.3,2900.002242306569,349194,33767,1012663383.0,43811,12.55,53.15,37.3
30-October-2023,2899.95,2932.0,2856.85,2926.3,2899.4290558766857,64875,7556,188100460.0,23866,36.79,75.15,26.35
31-October-2023,2949.75,2952.0,2909.0,2928.8,2925.1395178606285,40984,3777,119883918.0,11952,29.16,43.0,-20.95
1-November-2023,2935.0,2983.05,2872.0,2894.35,2915.071685004969,111697,8589,325604762.0,47354,42.4,111.05,-40.65
2-November-2023,2937.9,2937.9,2903.4,2918.35,2915.7650055723607,18843,2323,54941760.0,9260,49.14,34.5,-19.55
3-November-2023,2931.1,2949.0,2903.75,2908.15,2916.4623682890115,151468,15255,441750722.0,35264,23.28,45.25,-22.95
6-November-2023,2944.95,2978.95,2928.75,2975.15,2959.425516749822,30866,4292,91345628.0,13738,44.51,50.2,30.2
7-November-2023,2974.95,2983.75,2956.4,2960.2,2976.790897097625,71252,2961,212102305.0,62488,87.7,27.35,-14.75
8-November-2023,2979.95,3002.0,2961.4,2995.15,2984.286212517533,26379,2321,78722486.0,12876,48.81,40.6,15.2
9-November-2023,3005.0,3028.8,3000.0,3025.0,3018.8620101096303,30466,3816,91972650.0,17678,58.03,28.8,20.0
10-November-2023,3024.95,3044.35,3004.2,3032.8,3030.7592784987705,170367,16096,516341366.0,23751,13.94,40.15,7.85
12-November-2023,3059.95,3060.0,3046.65,3052.6,3054.29849545418,12429,1847,37961876.0,7979,64.2,13.35,-7.35
13-November-2023,3050.0,3053.3,3031.25,3048.05,3042.86142231536,37221,3732,113258345.0,16124,43.32,22.05,-1.95
15-November-2023,3072.95,3072.95,3055.3,3065.0,3063.996372525826,25362,1923,77709076.0,12711,50.12,17.65,-7.95
16-November-2023,3064.95,3082.65,3045.0,3049.35,3059.3798434815803,104780,6221,320561820.0,81808,78.08,37.65,-15.6
17-November-2023,3054.95,3117.55,3045.35,3109.95,3079.6997001190703,136054,12582,419005463.0,23978,17.62,72.2,55.0
20-November-2023,3099.95,3112.0,3076.3,3088.15,3088.233794008761,67799,5982,209379163.0,44526,65.67,35.7,-11.8
21-November-2023,3089.0,3097.55,3063.0,3073.75,3076.211957751792,26510,2673,81550379.0,11891,44.85,34.55,-15.25
22-November-2023,3073.75,3088.0,3063.25,3081.9,3079.445397498984,22151,1681,68212795.0,10759,48.57,24.75,8.15
23-November-2023,3081.9,3087.0,3032.0,3047.75,3052.61595835846,63014,6562,192357542.0,18467,29.31,55.0,-34.15
24-November-2023,3059.0,3066.2,3040.15,3054.0,3056.0728575022886,186803,20664,570883578.0,15674,8.39,26.05,-5.0
28-November-2023,3054.0,3058.0,3035.0,3049.95,3047.1087093186325,20679,1911,63011161.0,8286,40.07,23.0,-4.05
29-November-2023,3052.9,3089.8,3049.5,3080.05,3071.0028876564147,21817,2192,67000070.0,11420,52.34,40.3,27.15
30-November-2023,3080.05,3122.0,3059.0,3111.65,3094.9540346175927,36571,3161,113185564.0,21608,59.08,63.0,31.6
1-December-2023,3125.05,3198.4,3125.05,3189.95,3183.429938150736,308977,28628,983606632.0,77307,25.02,73.35,64.9
4-December-2023,3262.1,3347.25,3251.0,3313.65,3300.7457070880173,116704,10187,385210227.0,45368,38.87,96.25,51.55
5-December-2023,3329.75,3329.75,3280.15,3315.15,3301.0758163363016,83544,9546,275785078.0,52874,63.29,49.6,-14.6
6-December-2023,3325.15,3400.0,3320.95,3391.6,3360.489688919958,40054,4291,134601054.0,20827,52.0,79.05,66.45
7-December-2023,3398.95,3409.15,3339.0,3360.75,3368.1455547086134,28862,3228,97211417.0,10928,37.86,70.15,-38.2
8-December-2023,3380.85,3430.0,3366.8,3378.75,3388.479865676314,351390,26187,1190677940.0,59346,16.89,63.2,-2.1
11-December-2023,3380.0,3405.0,3366.4,3384.5,3377.8039279611294,634935,4713,2144685937.0,612868,96.52,38.6,4.5
12-December-2023,3399.95,3399.95,3333.0,3343.1,3352.09809234172,36170,3143,121245388.0,20240,55.96,66.95,-56.85
13-December-2023,3350.0,3410.0,3347.2,3400.05,3371.4904313661286,61085,6177,205947493.0,40300,65.97,62.8,50.05
14-December-2023,3418.05,3440.0,3400.05,3433.85,3418.930700612239,72194,7258,246826283.0,46509,64.42,39.95,15.8
15-December-2023,3424.1,3497.3,3424.1,3486.85,3458.693433430939,160510,15174,555154883.0,59971,37.36,73.2,62.75
18-December-2023,3499.95,3505.75,3466.0,3491.2,3483.63816266052,30370,2912,105798091.0,16086,52.97,39.75,-8.75
19-December-2023,3494.15,3524.65,3478.35,3498.9,3504.5280043687494,29299,2336,102679166.0,11732,40.04,46.3,4.75
20-December-2023,3506.7,3514.9,3412.0,3420.25,3467.176467834067,42716,3615,148103910.0,26465,61.96,102.9,-86.45
21-December-2023,3386.05,3438.9,3333.0,3425.15,3374.84872500308,97412,11054,328750764.0,36648,37.62,105.9,39.1
22-December-2023,3426.65,3495.95,3409.3,3476.3,3463.375080771512,112973,11378,391267873.0,23270,20.6,86.65,49.65
26-December-2023,3475.3,3508.1,3475.0,3489.2,3491.0803794503436,25616,2561,89427515.0,14927,58.27,33.1,13.9
27-December-2023,3492.3,3550.0,3492.3,3543.6,3528.487167279809,46210,3676,163051392.0,16379,35.44,57.7,51.3
28-December-2023,3544.0,3559.75,3503.05,3518.05,3533.323557369716,35768,4720,126379917.0,20394,57.02,56.7,-25.95
29-December-2023,3527.2,3541.95,3495.0,3527.05,3518.7138360588506,97535,12393,343197754.0,29139,29.88,46.95,-0.15
1-January-2024,3531.2,3536.95,3497.25,3522.35,3518.7057226821007,44577,5127,156853345.0,19638,44.05,39.7,-8.85
2-January-2024,3531.75,3531.75,3432.2,3439.1,3455.8487505262897,40377,4485,139536805.0,22111,54.76,99.55,-92.65
3-January-2024,3437.85,3465.55,3412.3,3441.05,3435.3644303087967,76717,5863,263550853.0,49365,64.35,53.25,3.2
4-January-2024,3443.85,3480.0,3425.0,3459.15,3458.3587857483835,46086,5575,159381923.0,19832,43.03,55.0,15.3
5-January-2024,3468.45,3554.9,3460.6,3515.05,3502.821267491616,190234,16729,666355701.0,46886,24.65,94.3,46.6
8-January-2024,3543.55,3560.0,3489.0,3500.25,3521.161728541964,50424,6089,177551059.0,27445,54.43,71.0,-43.3
9-January-2024,3525.1,3594.75,3522.6,3554.35,3563.657074656041,53204,7653,189600811.0,20891,39.27,72.15,29.25
10-January-2024,3554.0,3559.1,3520.0,3547.05,3530.512840003966,30257,2835,106822727.0,15512,51.27,39.1,-6.95
11-January-2024,3554.75,3559.95,3500.7,3505.2,3522.4767648981983,44351,5637,156225367.0,23951,54.0,59.25,-49.55
12-January-2024,3519.8,3575.75,3494.85,3565.95,3546.537271005766,234995,21036,833418526.0,48424,20.61,80.9,46.15
15-January-2024,3575.0,3605.55,3537.45,3542.5,3559.3705308181616,54708,5365,194726043.0,33370,61.0,68.1,-32.5
16-January-2024,3544.15,3588.0,3538.65,3573.8,3568.1203160470527,33919,3477,121027073.0,14431,42.55,49.35,29.65
17-January-2024,3569.9,3614.0,3546.05,3571.7,3581.271564185545,92700,8197,331983874.0,47115,50.83,67.95,1.8
18-January-2024,3574.4,3615.5,3525.3,3596.6,3592.9345156725904,166788,12466,599258362.0,100207,60.08,90.2,22.2
19-January-2024,3600.0,3654.0,3600.0,3645.9,3635.6843579150022,217113,17919,789354338.0,81683,37.62,54.0,45.9
20-January-2024,3697.9,3697.9,3623.4,3633.7,3649.925452445129,12985,1490,47394282.0,5091,39.21,74.5,-64.2
23-January-2024,3649.9,3660.5,3538.1,3547.9,3598.9920888780366,40955,4426,147396721.0,19808,48.37,122.4,-102.0
24-January-2024,3556.15,3618.5,3522.45,3590.3,3585.081834483508,55209,4438,197928783.0,19352,35.05,96.05,34.15
25-January-2024,3595.6,3617.8,3563.2,3591.7,3592.6720745730768,157054,13503,564243520.0,24584,15.65,54.6,-3.9
29-January-2024,3596.6,3733.1,3596.6,3708.35,3685.789318912945,50669,4591,186755259.0,23568,46.51,136.5,111.75
30-January-2024,3724.85,3738.9,3625.0,3633.4,3676.9364057459534,72538,9067,266717613.0,35586,49.06,113.9,-91.45
31-January-2024,3524.85,3539.2,3387.4,3480.15,3455.1026492884616,364211,40083,1258386391.0,165186,45.35,151.8,-44.7
1-February-2024,3493.85,3493.85,3371.2,3397.2,3447.82000534115,475553,36364,1639621147.0,362006,76.12,122.65,-96.65
2-February-2024,3429.85,3435.8,3361.25,3377.8,3395.691589834329,222671,21569,756122042.0,51008,22.91,74.55,-52.05
5-February-2024,3377.8,3405.0,3320.0,3340.5,3363.0252983549517,167837,26726,564440077.0,92450,55.08,85.0,-37.3
6-February-2024,3352.75,3426.65,3337.35,3423.65,3391.5445889805815,106394,7693,360839995.0,71256,66.97,89.3,70.9
7-February-2024,3458.75,3458.75,3390.0,3393.75,3417.711625554057,41512,4345,141876045.0,20683,49.82,68.75,-65.0
8-February-2024,3424.95,3424.95,3295.0,3337.5,3346.3014111138345,57118,6887,191134044.0,32310,56.57,129.95,-87.45
9-February-2024,3338.95,3351.0,3310.0,3324.95,3326.734586559563,217359,20831,723095703.0,45451,20.91,41.0,-14.0
12-February-2024,3326.05,3338.0,3288.0,3299.4,3308.36136853849,67225,8868,222404593.0,34937,51.97,50.0,-26.65
13-February-2024,3324.75,3339.55,3284.55,3319.9,3318.916954770645,28057,2723,93118853.0,13576,48.39,55.0,-4.85
14-February-2024,3298.9,3315.0,3264.0,3308.95,3285.081521451621,37806,3585,124195792.0,19834,52.46,51.0,10.05
15-February-2024,3330.75,3330.75,3290.55,3300.5,3303.8319807300354,26985,2865,89153906.0,14336,53.13,40.2,-30.25
16-February-2024,3300.9,3398.35,3300.9,3389.0,3370.401902024229,274129,20454,923924903.0,130556,47.63,97.45,88.1
19-February-2024,3409.75,3409.75,3336.0,3339.95,3353.7395504822853,65003,8979,218003132.0,34396,52.91,73.75,-69.8
20-February-2024,3349.9,3365.85,3329.0,3353.5,3347.6246483637788,56166,5602,188022686.0,33246,59.19,36.85,3.6
21-February-2024,3361.95,3361.95,3290.0,3296.35,3319.2214449004323,36307,4946,120510973.0,21332,58.75,71.95,-65.6
22-February-2024,3314.75,3369.0,3277.05,3364.05,3326.397855675398,46728,4428,155435919.0,23038,49.3,91.95,49.3
23-February-2024,3364.0,3400.0,3341.15,3389.8,3378.8092741151886,293311,24402,991041927.0,120524,41.09,58.85,25.8
26-February-2024,3404.1,3490.95,3395.05,3469.8,3463.718632291964,252744,19407,875434102.0,174216,68.93,95.9,65.7
27-February-2024,3475.05,3511.95,3453.8,3506.25,3490.995140178841,46298,4409,161626093.0,22491,48.58,58.15,31.2
28-February-2024,3509.95,3510.0,3448.0,3470.75,3476.6615456751983,36256,3596,126049841.0,16100,44.41,62.0,-39.2
29-February-2024,3475.05,3496.0,3436.35,3481.6,3467.4063526834607,106821,10255,370391814.0,57715,54.03,59.65,6.55
1-March-2024,3491.05,3658.1,3491.05,3634.5,3604.2827935264727,385076,36264,1387922801.0,170656,44.32,167.05,143.45
2-March-2024,3645.0,3679.7,3645.0,3654.3,3663.341845774594,25962,3635,95107681.0,19818,76.33,34.7,9.3
4-March-2024,3672.0,3680.05,3622.2,3643.95,3638.398718599961,1246137,3926,4533943264.0,1222405,98.1,57.85,-28.05
5-March-2024,3633.95,3644.95,3591.0,3611.1,3616.6593771426506,27711,2798,100221248.0,13548,48.89,53.95,-22.85
6-March-2024,3639.45,3653.0,3586.25,3643.65,3622.4910362231217,38042,2919,137806804.0,18079,47.52,66.75,4.2
7-March-2024,3651.25,3705.0,3643.05,3676.7,3678.4326858987106,171034,13183,629137056.0,64115,37.49,61.95,25.45
11-March-2024,3701.35,3701.7,3632.0,3638.6,3654.8334078327543,29083,2622,106293520.0,16909,58.14,69.7,-62.75
12-March-2024,3643.3,3671.95,3614.4,3621.1,3644.3336366393687,26376,2794,96122944.0,11908,45.15,57.55,-22.2
13-March-2024,3630.05,3636.0,3511.4,3542.3,3545.354026051318,147862,7708,524223137.0,97967,66.26,124.6,-87.75
14-March-2024,3515.4,3635.15,3515.4,3606.35,3593.9101269854455,72213,6795,259527032.0,33643,46.59,119.75,90.95
15-March-2024,3605.75,3605.75,3525.0,3535.4,3548.185225009381,138572,10222,491679123.0,64066,46.23,80.75,-70.35
18-March-2024,3536.0,3573.95,3527.7,3557.2,3563.854447013543,69631,4090,248154749.0,54125,77.73,46.25,21.2
19-March-2024,3540.7,3549.4,3481.0,3502.45,3504.669704487951,81418,5102,285343198.0,67856,83.34,68.4,-38.25
20-March-2024,3501.5,3524.2,3487.65,3512.0,3508.926405196971,115144,7391,404031822.0,93029,80.79,36.55,10.5
21-March-2024,3518.4,3595.65,3518.4,3562.3,3571.4528885059194,53384,4939,190658441.0,22626,42.38,77.25,43.9
22-March-2024,3522.05,3645.9,3522.05,3620.05,3616.3114663472606,195363,13711,706493457.0,56270,28.8,123.85,98.0
26-March-2024,3602.25,3676.15,3600.0,3669.85,3669.415916385866,600664,6475,2204086042.0,573224,95.43,76.15,67.6
27-March-2024,3685.0,3726.9,3670.0,3706.1,3704.6281165363102,39507,3217,146358743.0,20026,50.69,56.9,21.1
28-March-2024,3710.3,3812.0,3699.0,3774.1,3757.882894384864,164484,8145,618111610.0,86067,52.33,113.0,63.8
1-April-2024,3780.65,3851.1,3780.65,3836.85,3831.40237614626,86695,7862,332163429.0,57333,66.13,70.45,56.2
2-April-2024,3846.6,3859.65,3772.85,3806.85,3806.0457494662214,48241,3815,183607453.0,22373,46.38,86.8,-39.75
3-April-2024,3804.8,3804.8,3770.55,3782.3,3782.5805184603296,20368,2571,77043600.0,11047,54.24,34.25,-22.5
4-April-2024,3814.95,3818.6,3732.0,3800.0,3777.600862294225,30616,2937,115655028.0,11500,37.56,86.6,-14.95
5-April-2024,3775.0,3780.85,3716.5,3741.65,3743.489083670904,143180,12244,535992767.0,43559,30.42,64.35,-33.35
8-April-2024,3769.75,3820.0,3741.65,3805.6,3791.1694133463134,43143,3109,163562422.0,21260,49.28,78.35,35.85
9-April-2024,3816.15,3827.9,3775.15,3784.5,3799.4448372840498,24890,2272,94568182.0,10117,40.65,52.75,-31.65
10-April-2024,3790.75,3800.0,3750.25,3754.95,3764.624708527648,24016,2209,90411227.0,13594,56.6,49.75,-35.8
12-April-2024,3753.75,3802.0,3662.5,3678.2,3716.575350112212,261559,22101,972103732.0,85403,32.65,139.5,-75.55
15-April-2024,3611.0,3679.25,3587.35,3600.85,3627.467872648336,48370,4929,175460621.0,21121,43.67,91.9,-10.15
16-April-2024,3577.2,3598.75,3530.0,3545.15,3553.930681540744,106494,13206,378472294.0,64739,60.79,68.75,-32.05
18-April-2024,3557.55,3617.95,3541.0,3550.95,3575.5979731168295,140906,12396,503823208.0,91742,65.11,76.95,-6.6
19-April-2024,3502.05,3544.1,3474.0,3519.25,3511.88400397866,221180,20511,776758504.0,61774,27.93,70.1,17.2
22-April-2024,3568.0,3621.75,3540.05,3613.3,3591.283195244801,115747,7943,415680256.0,72922,63.0,81.7,45.3
23-April-2024,3625.45,3632.2,3588.05,3609.95,3601.445982854108,52724,4974,189882638.0,22799,43.24,44.15,-15.5
24-April-2024,3612.1,3655.0,3602.25,3634.95,3638.577114863092,45724,2598,166370300.0,31128,68.08,52.75,22.85
25-April-2024,3618.65,3665.0,3611.5,3650.65,3643.5433015567487,76891,6721,280155688.0,37020,48.15,53.5,32.0
26-April-2024,3650.65,3660.0,3583.3,3602.3,3607.682884010625,131012,10090,472649750.0,26349,20.11,76.7,-48.35
29-April-2024,3605.0,3649.95,3604.15,3633.9,3635.9872072751264,42446,2829,154333113.0,22457,52.91,45.8,28.9
30-April-2024,3635.05,3648.0,3584.15,3594.15,3624.613531741784,18682,2065,67715030.0,7224,38.67,63.85,-40.9
2-May-2024,3593.65,3634.1,3576.7,3597.6,3599.3157771661895,55593,4415,200096762.0,28474,51.22,57.4,3.95
3-May-2024,3613.7,3613.7,3487.75,3499.1,3522.3008768901473,144830,17851,510134836.0,60478,41.76,125.95,-114.6
6-May-2024,3531.8,3531.8,3420.0,3462.1,3425.841692166253,1676171,10024,5742296495.0,1568123,93.55,111.8,-69.7
7-May-2024,3479.05,3496.8,3426.0,3432.8,3460.266865335429,127851,10304,442398579.0,91748,71.76,70.8,-46.25
8-May-2024,3432.8,3496.45,3370.0,3485.2,3423.3295930806808,112381,13473,384717203.0,45380,40.38,126.45,52.4
9-May-2024,3359.95,3376.9,3267.2,3276.15,3309.319851803434,345757,23591,1144220504.0,164233,47.5,109.7,-83.8
10-May-2024,3284.6,3305.8,3235.15,3271.35,3264.374638906214,243704,24246,795541157.0,99653,40.89,70.65,-13.25
13-May-2024,3271.95,3315.35,3225.8,3295.0,3273.1410198488,66402,5304,217343110.0,27657,41.65,89.55,23.05
14-May-2024,3303.05,3384.35,3293.85,3378.8,3344.1396771660766,98069,10422,327956434.0,45873,46.78,90.5,75.75
15-May-2024,3393.85,3417.2,3353.3,3410.15,3382.960742230409,59173,5793,200179936.0,21456,36.26,63.9,16.3
16-May-2024,3434.95,3468.15,3378.8,3459.45,3407.8953792502175,83731,5793,285346488.0,47574,56.82,89.35,24.5
17-May-2024,3465.3,3470.0,3414.0,3450.05,3441.387550200803,181770,14118,625541015.0,18224,10.03,56.0,-15.25
18-May-2024,3465.95,3469.3,3445.05,3464.25,3458.7438794726927,6903,763,23875709.0,3683,53.35,24.25,-1.7
21-May-2024,3464.2,3470.0,3434.0,3439.8,3450.2686533364645,119228,9897,411368631.0,78054,65.47,36.0,-24.4
22-May-2024,3453.55,3473.7,3435.25,3460.15,3457.9613286948716,44555,3282,154069467.0,25167,56.49,38.45,6.6
23-May-2024,3464.85,3600.0,3460.0,3586.15,3549.9771361411326,82532,6891,292986713.0,30647,37.13,140.0,121.3
24-May-2024,3589.15,3658.0,3585.0,3625.95,3629.6482052596584,249674,19784,906228786.0,84947,34.02,73.0,36.8
27-May-2024,3649.3,3694.0,3599.45,3650.8,3654.0515885972623,119445,13483,436458192.0,74932,62.73,94.55,1.5
28-May-2024,3651.9,3685.0,3646.45,3657.05,3661.203729394483,24508,2601,89728781.0,11215,45.76,38.55,5.15
29-May-2024,3611.0,3661.0,3609.85,3633.5,3634.073850476516,26337,3020,95710603.0,12806,48.62,51.15,22.5
30-May-2024,3633.45,3643.8,3606.55,3635.15,3626.784458757532,24065,3104,87278568.0,12205,50.72,37.25,1.7
31-May-2024,3639.9,3745.0,3639.9,3667.4,3707.004962170796,697477,26404,2585550700.0,448201,64.26,105.1,27.5
3-June-2024,3948.6,3948.6,3801.7,3897.4,3882.1197944745054,150249,10786,583284617.0,93497,62.23,146.9,-51.2
4-June-2024,3869.2,3895.0,3322.05,3402.85,3484.600095622726,1459904,82222,5087181618.0,1103837,75.61,572.95,-466.35
5-June-2024,3464.85,3464.85,3175.5,3409.6,3276.3404213036565,342176,33324,1121085060.0,142084,41.52,289.35,-55.25
6-June-2024,3444.55,3535.5,3385.0,3485.85,3479.593250502452,243307,22984,846609395.0,88379,36.32,150.5,41.3
7-June-2024,3475.0,3548.0,3446.05,3532.9,3521.227292965796,424483,31887,1494701125.0,83085,19.57,101.95,57.9
31-July-2024,3784.15,3819.9,3763.55,3812.55,3796.771012442943,171101,13074,649631317.0,80380,46.98,56.35,28.4
1-August-2024,3814.95,3838.0,3766.6,3776.4,3801.2152257700623,63826,4754,242616363.0,33063,51.8,71.4,-38.55
2-August-2024,3739.65,3746.45,3654.35,3666.35,3680.310111534297,264134,17810,972095031.0,70912,26.85,92.1,-73.3
5-August-2024,3401.05,3607.55,3401.05,3527.95,3547.4999096657634,276750,25399,981770600.0,142405,51.46,206.5,126.9
6-August-2024,3531.6,3633.75,3531.6,3578.7,3601.2740166501185,130930,6221,471514807.0,99922,76.32,102.15,47.1
7-August-2024,3610.05,3656.0,3610.05,3645.0,3637.064665100944,88564,6730,322112995.0,48674,54.96,45.95,34.95
8-August-2024,3634.25,3634.25,3548.0,3552.7,3579.6861964873765,116608,12242,417420048.0,60663,52.02,86.25,-81.55
9-August-2024,3608.5,3608.5,3577.0,3592.4,3591.6512894953307,103335,8572,371143286.0,21205,20.52,31.5,-16.1
12-August-2024,3563.55,3610.0,3561.35,3570.7,3582.241352097856,53221,5702,190650467.0,23425,44.01,48.65,7.15
13-August-2024,3575.6,3605.8,3547.0,3551.25,3582.8864373904285,53618,5417,192107205.0,25826,48.17,58.8,-24.35
14-August-2024,3551.5,3578.45,3537.85,3544.35,3556.6181026137465,39254,2573,139611487.0,26023,66.29,40.6,-7.15
16-August-2024,3578.65,3580.0,3532.8,3568.1,3565.743673400508,142217,9248,507109368.0,25542,17.96,47.2,-10.55
19-August-2024,3586.95,3600.0,3547.8,3556.35,3563.3365153689297,66205,5275,235910694.0,54718,82.65,52.2,-30.6
20-August-2024,3565.0,3580.25,3548.4,3574.2,3570.716869484305,68781,5262,245597477.0,46724,67.93,31.85,9.2
21-August-2024,3589.0,3615.0,3580.5,3595.85,3600.967923404789,63816,5378,229799369.0,29989,46.99,34.5,6.85
22-August-2024,3611.65,3611.65,3584.7,3606.0,3602.659314890516,31557,4146,113689120.0,12104,38.36,26.95,-5.65
23-August-2024,3606.0,3621.6,3586.6,3597.5,3598.853109560034,127510,10184,458889760.0,19292,15.13,35.0,-8.5
26-August-2024,3608.85,3647.5,3595.55,3640.1,3627.5554982263784,31010,2843,112490496.0,15512,50.02,51.95,31.25
27-August-2024,3641.9,3736.0,3641.9,3702.4,3711.449203734212,72840,4993,270341960.0,26335,36.15,94.1,60.5
28-August-2024,3705.35,3723.1,3685.5,3688.8,3707.142208459948,86549,4768,320849451.0,51849,59.91,37.6,-16.55
29-August-2024,3699.65,3710.4,3652.0,3682.4,3693.930085609458,44154,3891,163101789.0,26034,58.96,58.4,-17.25
30-August-2024,3711.0,3740.8,3666.6,3703.1,3697.261089697332,170451,14006,630201850.0,39216,23.01,74.2,-7.9
2-September-2024,3709.6,3720.0,3667.4,3681.15,3682.301180614441,76655,5262,282266797.0,57570,75.1,52.6,-28.45
3-September-2024,3681.6,3712.0,3667.4,3689.8,3692.592629482072,22088,2098,81561986.0,13149,59.53,44.6,8.2
4-September-2024,3669.05,3678.75,3633.0,3652.5,3643.797295531748,168388,5697,613571739.0,139167,82.65,45.75,-16.55
5-September-2024,3652.7,3661.9,3609.0,3623.3,3623.648782456613,74330,6965,269345814.0,52381,70.47,52.9,-29.4
6-September-2024,3619.8,3622.85,3536.05,3574.15,3566.884649014706,340812,22289,1215637091.0,148500,43.57,86.8,-45.65
9-September-2024,3575.05,3593.15,3554.25,3577.75,3576.610936591041,25785,2978,92222913.0,11449,44.4,38.9,2.7
10-September-2024,3581.3,3624.95,3570.75,3595.45,3591.5726902173915,44160,2688,158603850.0,26481,59.97,54.2,14.15
11-September-2024,3591.0,3600.0,3518.0,3536.9,3577.4076983503533,53466,4292,191269680.0,34163,63.9,82.0,-54.1
12-September-2024,3567.5,3638.35,3535.0,3622.8,3568.0778858237227,215649,4817,769452428.0,193593,89.77,103.35,55.3
13-September-2024,3610.4,3634.9,3600.0,3613.75,3612.227142614312,147075,12620,531268307.0,23749,16.15,34.9,3.35
16-September-2024,3608.65,3668.95,3608.65,3662.45,3649.432740524781,68600,6486,250351086.0,42589,62.08,60.3,53.8
17-September-2024,3640.3,3704.0,3640.3,3692.95,3681.920548898722,80452,7064,296217872.0,60002,74.58,63.7,52.65
18-September-2024,3686.35,3756.15,3685.0,3729.65,3728.2928485184375,50521,4253,188357083.0,25788,51.04,71.15,43.3
19-September-2024,3741.35,3751.0,3673.35,3682.5,3705.9146692884015,29497,3111,109313365.0,10895,36.94,77.65,-58.85
20-September-2024,3700.0,3809.0,3680.0,3795.55,3770.330707530772,396958,27663,1496662937.0,79849,20.12,129.0,95.55
23-September-2024,3795.55,3837.95,3749.85,3787.45,3785.985956899852,73132,6974,276876725.0,38027,52.0,88.1,-8.1
24-September-2024,3786.0,3830.0,3780.2,3791.5,3807.6632350867294,70910,5177,270001400.0,37732,53.21,49.8,5.5
25-September-2024,3791.45,3813.6,3779.05,3796.05,3795.825212167445,62922,4952,238840914.0,38999,61.98,34.55,4.6
26-September-2024,3795.1,3800.0,3736.4,3761.7,3772.580152286824,59493,5797,224442111.0,31611,53.13,63.6,-33.4
27-September-2024,3740.0,3740.0,3650.0,3705.8,3697.5134937633866,198425,17121,733679115.0,114943,57.93,90.0,-34.2
30-September-2024,3700.0,3717.3,3665.0,3675.5,3675.8845442739153,156311,11990,574581189.0,122917,78.64,52.3,-24.5
1-October-2024,3674.95,3724.0,3640.0,3651.5,3680.7854691175194,114790,5368,422517364.0,78216,68.14,84.0,-23.45
3-October-2024,3560.35,3614.95,3487.05,3498.8,3530.547257862386,167570,17821,591613804.0,106820,63.75,127.9,-61.55
4-October-2024,3505.6,3554.8,3468.1,3490.75,3498.528841361037,304944,27918,1066855379.0,85571,28.06,86.7,-14.85
7-October-2024,3497.25,3510.6,3430.5,3469.6,3463.8555517247983,104418,8666,361688869.0,69414,66.48,80.1,-27.65
8-October-2024,3480.05,3537.0,3470.0,3533.25,3511.463383708577,87543,7123,307404039.0,38899,44.43,67.0,53.2
9-October-2024,3547.95,3557.9,3480.25,3486.6,3518.8655364706383,93966,9486,330653719.0,45482,48.4,77.65,-61.35
10-October-2024,3523.85,3553.9,3455.7,3460.8,3501.5677045027373,48948,8290,171394736.0,22855,46.69,98.2,-63.05
