Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-May-2026,389.95,391.8,380.25,381.85,384.5630871001833,1495060,16225,574944889.0,1020048,68.23,11.55,-8.1
18-May-2026,381.2,393.0,380.35,391.7,382.7144442013697,1348465,6603,516077033.0,1156923,85.8,12.65,10.5
15-May-2026,381.2,393.25,380.75,387.3,388.5331796908088,465149,11938,180725820.0,245369,52.75,12.5,6.1
14-May-2026,378.0,385.0,375.8,383.15,382.8477451576966,1408369,20143,539190896.0,418358,29.71,9.2,5.15
13-May-2026,378.0,384.1,376.65,378.0,380.12514471195215,457806,10601,174023572.0,236193,51.59,7.45,0.0
12-May-2026,378.25,381.0,374.5,376.1,377.7661644334856,304573,5549,115057374.0,149448,49.07,6.5,-2.15
11-May-2026,377.95,385.95,374.35,381.3,377.750946664112,793312,4586,299674359.0,639194,80.57,11.6,3.35
8-May-2026,378.95,381.5,374.0,380.75,377.88346878582195,388205,6212,146696252.0,192401,49.56,7.5,1.8
7-May-2026,377.95,382.4,374.65,379.35,378.4932916058633,2767801,33669,1047594111.0,1093422,39.5,7.75,1.4
6-May-2026,373.0,380.0,365.6,376.2,370.00805879125454,2183454,15518,807895576.0,1619070,74.15,14.4,3.2
5-May-2026,371.5,375.35,368.75,371.3,372.66930524102855,3234575,7707,1205426818.0,2728714,84.36,6.6,-0.2
4-May-2026,381.0,381.0,363.0,371.85,373.622875233212,6013307,66798,2246709051.0,4684932,77.91,18.0,-9.15
30-April-2026,377.5,386.95,376.0,382.65,382.10632770636226,1356147,21288,518192350.0,122527,9.03,10.95,5.15
29-April-2026,378.0,386.1,377.55,381.6,382.8137863766005,161986,6553,62010474.0,55509,34.27,8.55,3.6
28-April-2026,373.6,383.25,373.0,377.8,379.48064145070714,295580,7558,112166888.0,135738,45.92,10.25,4.2
27-April-2026,371.55,380.4,371.55,376.9,377.6861844242326,492560,5378,186033107.0,265673,53.94,8.85,5.35
24-April-2026,371.2,372.5,367.85,371.2,370.60745683060014,1235887,3276,458028938.0,1115704,90.28,4.65,0.0
23-April-2026,371.5,375.95,367.7,370.4,372.6706644821441,4215719,28870,1571074801.0,2611453,61.95,8.25,-1.1
22-April-2026,380.0,382.9,376.3,377.3,378.0659017423637,2870698,3739,1085313028.0,2653668,92.44,6.6,-2.7
21-April-2026,380.5,383.1,378.7,381.5,381.48581650166926,1656996,3162,632120472.0,1578793,95.28,4.4,1.0
20-April-2026,384.6,385.0,377.9,379.2,380.1449792617441,307644,4139,116949322.0,194930,63.36,7.1,-5.4
17-April-2026,379.4,385.3,377.0,383.5,383.1166208999237,349963,6792,134076642.0,197785,56.52,8.3,4.1
16-April-2026,384.0,386.35,378.2,379.4,381.3501006719421,1884835,26149,718782017.0,295427,15.67,8.15,-4.6
15-April-2026,375.15,382.95,375.15,382.25,379.9626224633968,515256,13893,195778021.0,267297,51.88,7.8,7.1
13-April-2026,367.45,373.0,365.6,372.15,366.6529559096326,4710462,7031,1727104816.0,4264237,90.53,7.4,4.7
10-April-2026,372.0,379.15,372.0,374.75,375.4361345335315,2665893,6767,1000872563.0,2184830,81.95,7.15,2.75
9-April-2026,377.0,378.75,369.55,371.95,372.79787615956207,2401122,26918,895133182.0,612095,25.49,9.2,-5.05
8-April-2026,377.45,381.0,369.25,380.0,378.47628470818034,2502436,10573,947112680.0,2192756,87.62,11.75,2.55
7-April-2026,357.45,363.95,357.0,362.7,360.3022511072711,2543415,6660,916398150.0,2155784,84.76,6.95,5.25
6-April-2026,358.0,361.45,350.1,360.5,354.25014027355087,714675,11401,253173719.0,440783,61.68,11.35,2.5
2-April-2026,350.95,360.0,345.4,358.15,352.7512920768985,1303328,29351,459750636.0,604938,46.41,14.6,7.2
1-April-2026,364.95,364.95,355.0,356.05,358.6444535031847,686875,21346,246343909.0,406061,59.12,9.95,-8.9
30-March-2026,362.0,362.25,351.75,353.2,354.6932968635422,717306,11015,254423630.0,365507,50.96,10.5,-8.8
27-March-2026,367.1,368.3,362.5,365.95,364.76759539453286,854897,9697,311838723.0,474067,55.45,5.8,-1.15
25-March-2026,368.2,377.85,363.0,371.3,370.74449742159027,2139497,39917,793206740.0,706323,33.01,14.85,3.1
24-March-2026,365.85,370.8,361.45,367.15,366.7977265048852,293029,9740,107482371.0,154999,52.9,9.35,1.3
23-March-2026,365.35,365.35,355.3,356.35,360.3338373151415,852544,7883,307200451.0,653041,76.6,10.05,-9.0
20-March-2026,371.0,372.6,365.6,366.95,369.21740498713416,594209,5545,219392305.0,359606,60.52,7.0,-4.05
19-March-2026,363.1,370.0,363.1,367.95,368.4113729794445,2559259,37655,942860122.0,1601737,62.59,6.9,4.85
18-March-2026,375.95,376.85,371.1,375.4,374.209350440645,465454,16361,174177239.0,270283,58.07,5.75,-0.55
17-March-2026,371.4,375.0,368.6,374.3,372.395801992159,350976,7349,130701989.0,242559,69.11,6.4,2.9
16-March-2026,365.15,373.0,364.2,370.0,369.12999295544626,1074589,6386,396663030.0,822982,76.59,8.8,4.85
13-March-2026,372.1,373.55,363.45,366.65,367.99324381596347,1651672,27992,607804137.0,1122367,67.95,10.1,-5.45
12-March-2026,377.9,380.2,374.4,375.3,377.2203330178634,338120,22449,127545739.0,169989,50.27,5.8,-2.6
11-March-2026,389.95,391.15,380.1,383.45,385.629747317209,308727,10939,119054315.0,133654,43.29,11.05,-6.5
10-March-2026,389.6,394.05,387.5,391.95,391.05261899303053,405633,7194,158623847.0,229390,56.55,6.55,2.35
9-March-2026,390.0,393.7,385.1,386.5,388.0706371423303,298285,9553,115755650.0,136875,45.89,8.6,-3.5
6-March-2026,404.25,406.75,399.0,399.95,401.7120452806242,214308,8610,86090105.0,149527,69.77,7.75,-4.3
5-March-2026,404.0,409.9,402.4,407.55,406.7106114379342,165397,18217,67268715.0,83853,50.7,7.5,3.55
4-March-2026,405.0,410.0,402.0,403.2,406.6637901355112,531543,28641,216159291.0,302407,56.89,8.0,-1.8
2-March-2026,387.35,414.15,387.35,413.0,410.2895803710972,255297,13094,104745699.0,129442,50.7,26.8,25.65
27-February-2026,419.05,422.25,414.35,415.3,418.18861664114337,360456,6305,150738596.0,237239,65.82,7.9,-3.75
26-February-2026,422.85,426.35,421.6,424.55,424.42347712282793,154346,17233,65508066.0,79683,51.63,4.75,1.7
25-February-2026,426.35,430.2,421.3,425.05,425.16010045372224,107114,12051,45540599.0,40429,37.74,8.9,-1.3
24-February-2026,431.35,432.5,425.8,427.6,429.97401707840544,372283,8159,160072017.0,198090,53.21,6.7,-3.75
23-February-2026,421.3,431.75,421.0,430.7,429.7967115280855,3417636,11887,1468888714.0,3108466,90.95,10.75,9.4
20-February-2026,416.0,423.4,415.25,421.35,420.9688501863933,1716800,5910,722719322.0,1613260,93.97,8.15,5.35
19-February-2026,425.85,426.15,415.7,416.55,420.08759943846513,331235,15593,139147716.0,179362,54.15,10.45,-9.3
18-February-2026,422.05,427.1,421.5,426.3,424.6956509346402,561339,10839,238398232.0,433453,77.22,5.6,4.25
17-February-2026,425.3,425.3,420.85,424.35,423.43151608553273,134966,2584,57148858.0,94569,70.07,4.45,-0.95
16-February-2026,418.05,426.5,418.05,425.45,420.0391799454802,7269663,16857,3053543285.0,6760918,93.0,8.45,7.4
13-February-2026,425.25,428.3,419.35,420.9,423.6526009857704,3339926,15303,1414968337.0,2854773,85.47,8.95,-4.35
12-February-2026,427.25,430.65,425.2,426.25,427.08624307659994,1266177,18737,540766778.0,624603,49.33,5.45,-1.0
11-February-2026,430.75,433.1,427.7,429.5,429.41857689337235,883054,9498,379199792.0,724819,82.08,5.4,-1.25
10-February-2026,432.0,433.85,428.15,429.35,432.27027118543936,2776034,6966,1199996970.0,2437052,87.79,5.7,-2.65
9-February-2026,428.05,435.15,424.4,428.75,428.111940192824,706136,12476,302305253.0,368836,52.23,10.75,0.7
6-February-2026,412.5,424.8,410.0,422.35,417.99301872590314,348074,9543,145492502.0,163538,46.98,14.8,9.85
5-February-2026,411.7,413.75,404.0,408.65,406.2610684803325,7346153,25026,2984455967.0,6446179,87.75,9.75,-3.05
4-February-2026,412.7,418.7,410.65,412.2,412.8755633272581,3002917,18774,1239831048.0,2751331,91.62,8.05,-0.5
3-February-2026,415.05,423.4,410.15,415.65,418.048942278941,1033401,18769,432012195.0,622027,60.19,13.25,0.6
2-February-2026,409.35,410.85,404.6,408.2,408.0701225004504,199836,5147,81547101.0,98745,49.41,6.25,-1.15
1-February-2026,408.25,415.65,403.3,407.6,409.1935289008212,253280,7292,103640537.0,108157,42.7,12.35,-0.65
30-January-2026,408.95,412.5,405.45,408.0,407.9275369285271,208037,3607,84864021.0,94840,45.59,7.05,-0.95
29-January-2026,406.7,414.4,406.7,412.35,411.9022438300743,2100471,25299,865188718.0,1500441,71.43,7.7,5.65
28-January-2026,409.5,414.25,406.4,412.4,411.12769779086494,4455590,22949,1831816459.0,4071964,91.39,7.85,2.9
27-January-2026,417.2,417.2,400.55,408.95,406.4647002336486,1370434,22211,557033045.0,979975,71.51,16.65,-8.25
23-January-2026,428.15,429.75,420.65,422.2,423.9087079256993,185624,3546,78687630.0,126370,68.08,9.1,-5.95
22-January-2026,422.0,429.7,420.35,425.8,425.78836956521735,128800,17429,54841542.0,69519,53.97,9.35,3.8
21-January-2026,420.05,425.3,416.8,421.6,421.58821181679895,132794,9950,55984385.0,55120,41.51,8.5,1.55
20-January-2026,427.45,431.0,422.55,423.75,427.14992011658296,149593,4488,63898638.0,83608,55.89,8.45,-3.7
19-January-2026,418.3,430.4,415.0,426.7,425.0991112576322,291198,6248,123788011.0,147919,50.8,15.4,8.4
16-January-2026,427.3,427.7,417.05,418.25,420.3486351686508,6195967,9170,2604466272.0,5880404,94.91,10.65,-9.05
14-January-2026,425.05,427.5,419.0,421.0,423.5921574566202,204704,21360,86711009.0,88621,43.29,8.5,-4.05
13-January-2026,2126.0,2144.55,2120.45,2132.1,2130.027827365326,47615,13914,101421275.0,17874,37.54,24.1,6.1
12-January-2026,2126.75,2138.4,2106.15,2133.35,2124.2674286927595,28258,2701,60027549.0,16265,57.56,32.25,6.6
9-January-2026,2138.9,2138.9,2116.6,2126.75,2126.247195308516,15688,1342,33356566.0,9225,58.8,22.3,-12.15
8-January-2026,2137.65,2140.55,2119.0,2132.95,2127.377150500438,281853,20361,599607632.0,208307,73.91,21.55,-4.7
7-January-2026,2143.15,2149.0,2109.9,2143.35,2118.826229236395,1194217,14001,2530338303.0,1164125,97.48,39.1,0.2
6-January-2026,2212.95,2227.5,2135.2,2146.65,2174.905332156813,87263,9167,189788764.0,49293,56.49,92.3,-66.3
5-January-2026,2195.1,2206.8,2181.55,2190.9,2195.6066865770695,48216,5773,105863372.0,28441,58.99,25.25,-4.2
2-January-2026,2217.3,2227.25,2181.4,2195.1,2222.7698112632347,1574521,8185,3499797746.0,1509939,95.9,45.85,-22.2
1-January-2026,2208.15,2221.6,2189.0,2218.25,2212.895282186949,122472,7968,271017711.0,22558,18.42,32.6,10.1
31-December-2025,2155.8,2205.0,2155.8,2200.75,2179.5432373258777,1766217,8379,3849546318.0,1666313,94.34,49.2,44.95
30-December-2025,2155.0,2164.0,2138.45,2154.65,2148.94729282458,32026,2684,68822186.0,19621,61.27,25.55,-0.35
29-December-2025,2166.05,2181.3,2155.45,2158.7,2163.5609957261754,13337,1534,28855413.0,6986,52.38,25.85,-7.35
26-December-2025,2155.8,2173.9,2153.0,2163.65,2162.4187166695338,17439,2237,37710420.0,9067,51.99,20.9,7.85
24-December-2025,2163.25,2176.75,2160.45,2164.45,2166.5592343752965,105378,13149,228307679.0,55449,52.62,16.3,1.2
23-December-2025,2150.3,2170.0,2149.75,2161.85,2162.283647227673,34141,8738,73822526.0,17834,52.24,20.25,11.55
22-December-2025,2173.2,2173.2,2147.9,2149.95,2158.7433014254066,23923,2555,51643616.0,12428,51.95,25.3,-23.25
19-December-2025,2163.0,2177.3,2156.05,2159.5,2163.3796362540947,26557,1652,57452873.0,16596,62.49,21.25,-3.5
18-December-2025,2178.85,2178.85,2161.05,2165.25,2167.2123102949467,163148,21602,353576354.0,43192,26.47,17.8,-13.6
17-December-2025,2190.0,2190.05,2163.15,2173.5,2172.9624925011085,38339,2400,83309209.0,12220,31.87,26.9,-16.5
16-December-2025,2187.0,2193.5,2172.65,2182.15,2181.881808695652,14375,1402,31364551.0,6061,42.16,20.85,-4.85
15-December-2025,2169.95,2185.0,2156.0,2180.5,2172.092537380652,222040,4925,482291427.0,213781,96.28,29.0,10.55
12-December-2025,2182.0,2200.6,2174.2,2176.45,2185.2209176724746,42586,3885,93059818.0,24755,58.13,26.4,-5.55
11-December-2025,2124.5,2204.9,2118.2,2181.4,2185.090519820374,469643,22520,1026212467.0,206962,44.07,86.7,56.9
10-December-2025,2129.6,2155.85,2123.5,2129.3,2135.060432471984,103868,11783,221764457.0,36631,35.27,32.35,-0.3
9-December-2025,2111.65,2132.8,2109.2,2129.55,2122.0098977543303,42838,3914,90902660.0,24460,57.1,23.6,17.9
8-December-2025,2155.3,2158.4,2125.1,2131.6,2143.1178665942866,29474,2575,63166256.0,16712,56.7,33.3,-23.7
5-December-2025,2142.55,2165.55,2132.0,2154.55,2151.2269881556686,59100,4757,127137515.0,25426,43.02,33.55,12.0
4-December-2025,2138.05,2146.0,2121.25,2135.5,2132.534147535789,173585,11992,370175940.0,16682,9.61,24.75,-2.55
3-December-2025,2140.3,2151.0,2119.45,2145.45,2132.4711329331926,107129,4094,228449500.0,62170,58.03,31.55,5.15
2-December-2025,2132.7,2160.0,2132.7,2142.3,2152.483608775177,92397,4508,198883028.0,63427,68.65,27.3,9.6
1-December-2025,2132.65,2162.8,2129.45,2147.75,2153.150283689986,34721,2876,74759531.0,15056,43.36,33.35,15.1
28-November-2025,2112.25,2141.0,2102.5,2124.0,2125.5750413159612,26019,2092,55305337.0,12178,46.8,38.5,11.75
27-November-2025,2090.9,2130.0,2090.9,2109.6,2112.3367086211792,211340,19113,446421240.0,22821,10.8,39.1,18.7
26-November-2025,2070.65,2109.75,2070.65,2103.25,2081.103318491517,750582,14726,1562038691.0,710562,94.67,39.1,32.6
25-November-2025,2090.2,2090.25,2066.9,2070.4,2077.833328194376,64864,7177,134776581.0,55028,84.84,23.35,-19.8
24-November-2025,2098.9,2104.0,2078.0,2086.9,2088.801516229544,40759,3114,85137461.0,23189,56.89,26.0,-12.0
21-November-2025,2091.7,2111.0,2078.3,2086.5,2097.91289648623,52650,3570,110455114.0,17389,33.03,32.7,-5.2
20-November-2025,2118.8,2118.8,2093.35,2097.1,2098.8434599056523,296563,18794,622439313.0,56436,19.03,25.45,-21.7
19-November-2025,2092.7,2110.0,2089.2,2106.1,2098.580517018267,33229,5467,69733732.0,15728,47.33,20.8,13.4
18-November-2025,2094.95,2102.0,2080.1,2091.85,2090.9035542821744,25828,2721,54003857.0,15809,61.21,21.9,-3.1
17-November-2025,2091.95,2119.65,2091.95,2102.2,2103.633850280252,87243,4598,183527328.0,47076,53.96,27.7,10.25
14-November-2025,2080.05,2084.9,2064.5,2075.15,2073.980018303844,6556,841,13597013.0,2606,39.75,20.4,-4.9
13-November-2025,2083.55,2086.2,2064.5,2074.65,2075.726123207999,362444,20444,752334479.0,107079,29.54,21.7,-8.9
12-November-2025,2091.2,2100.0,2080.0,2081.3,2086.572362108328,120892,3913,252249906.0,99811,82.56,20.0,-9.9
11-November-2025,2111.4,2111.4,2075.15,2087.35,2086.790553167632,21404,3481,44665665.0,10302,48.13,36.25,-24.05
10-November-2025,2090.2,2104.4,2081.05,2093.65,2098.315427281522,155050,4021,325343807.0,123711,79.79,23.35,3.45
7-November-2025,2084.3,2099.45,2060.0,2089.15,2084.218089056025,41749,4239,87014021.0,12455,29.83,39.45,4.85
6-November-2025,2084.7,2103.2,2075.0,2083.25,2083.8790226314886,369441,16664,769870350.0,13615,3.69,28.2,-1.45
4-November-2025,2122.45,2122.45,2093.25,2095.8,2101.9211102994886,15059,1435,31652830.0,6571,43.64,29.2,-26.65
3-November-2025,2104.7,2119.25,2088.9,2113.25,2104.2615628833246,13859,1539,29162961.0,5406,39.01,30.35,8.55
31-October-2025,2135.0,2143.0,2100.25,2101.95,2114.4826743081403,64211,4922,135773047.0,23588,36.74,42.75,-33.05
30-October-2025,2149.1,2150.4,2126.5,2137.5,2135.135176621459,411728,12848,879094936.0,267958,65.08,23.9,-11.6
29-October-2025,2167.0,2175.0,2147.0,2149.8,2156.8202946369133,34551,7066,74520298.0,16207,46.91,28.0,-17.2
28-October-2025,2143.85,2168.0,2143.85,2160.35,2155.100901572668,59008,10452,127168194.0,31292,53.03,24.15,16.5
27-October-2025,2173.75,2185.0,2125.0,2148.85,2163.648723457062,608401,9207,1316366047.0,499677,82.13,60.0,-24.9
24-October-2025,2233.05,2234.8,2169.0,2186.85,2182.3590205861387,47702,6108,104102890.0,13242,27.76,65.8,-46.2
23-October-2025,2228.0,2244.55,2210.8,2225.05,2236.4891700164517,703279,20508,1572875867.0,487662,69.34,33.75,-2.95
21-October-2025,2214.25,2220.0,2186.1,2196.0,2198.9993678046185,30054,3533,66088727.0,11165,37.15,33.9,-18.25
20-October-2025,2210.0,2264.9,2200.0,2214.25,2226.1524759226118,35199,4945,78358341.0,14384,40.86,64.9,4.25
17-October-2025,2200.75,2209.85,2189.5,2205.5,2200.6572650150406,59174,11355,130221693.0,19414,32.81,20.35,4.75
16-October-2025,2148.75,2214.8,2148.75,2206.0,2196.1360540373826,424743,27689,932793416.0,84711,19.94,66.05,57.25
15-October-2025,2153.0,2166.4,2141.4,2148.7,2151.831606361168,54141,9194,116502315.0,19246,35.55,25.0,-4.3
14-October-2025,2153.6,2164.85,2141.5,2151.35,2153.0557640572583,30109,8322,64826356.0,16292,54.11,23.35,-2.25
13-October-2025,2128.2,2155.85,2128.2,2152.1,2147.4616445916117,39864,5662,85606411.0,16929,42.47,27.65,23.9
10-October-2025,2140.4,2157.5,2137.15,2149.55,2147.9620205486617,47789,4164,102648957.0,24023,50.27,20.35,9.15
9-October-2025,2112.75,2151.25,2101.5,2145.05,2143.328355248721,236972,9933,507908807.0,22944,9.68,49.75,32.3
8-October-2025,2122.55,2132.85,2112.0,2117.35,2120.596349776442,40929,3299,86793888.0,18187,44.44,20.85,-5.2
7-October-2025,2142.1,2153.35,2122.5,2126.1,2137.9554843817477,27788,1695,59409507.0,16192,58.27,30.85,-16.0
6-October-2025,2111.5,2154.8,2095.0,2145.45,2124.4923752842983,199614,12875,424078421.0,102824,51.51,59.8,33.95
3-October-2025,2079.3,2108.0,2062.95,2100.9,2094.6252889591656,722853,7843,1514106174.0,641924,88.8,45.05,21.6
1-October-2025,1975.6,2073.3,1975.6,2062.95,2043.5566464206372,812505,15784,1660399993.0,498529,61.36,97.7,87.35
30-September-2025,2000.0,2015.9,1987.0,1994.2,1999.528695266436,54103,3537,108180501.0,27546,50.91,28.9,-5.8
29-September-2025,1994.8,2002.95,1970.05,1992.2,1989.7547202138232,58366,4038,116134024.0,29742,50.96,32.9,-2.6
26-September-2025,2012.05,2018.0,1990.0,1994.4,1997.62427262856,35917,2842,71748671.0,4368,12.16,28.0,-17.65
25-September-2025,2013.05,2037.95,2009.45,2012.55,2016.6418403428609,98699,14004,199040533.0,27098,27.46,28.5,-0.5
24-September-2025,2045.0,2048.0,2028.25,2030.85,2034.5013370584716,75165,14272,152923293.0,15892,21.14,19.75,-14.15
23-September-2025,2015.05,2053.1,2008.5,2047.85,2034.7243601346704,27623,5647,56205191.0,9380,33.96,44.6,32.8
22-September-2025,2013.65,2039.3,2013.65,2021.35,2028.4109879459688,49527,5989,100461111.0,24580,49.63,25.65,7.7
19-September-2025,2054.0,2054.0,2026.8,2030.4,2035.5664787570463,29092,6836,59218700.0,9187,31.58,27.2,-23.6
18-September-2025,2053.95,2061.0,2043.0,2054.2,2054.687575831109,148356,13517,304825230.0,81047,54.63,18.0,0.25
17-September-2025,2023.35,2052.2,2022.0,2050.3,2044.7625111950892,91558,6931,187214366.0,50799,55.48,30.2,26.95
16-September-2025,1971.35,2030.0,1971.35,2021.4,2010.0819797196352,125836,5765,252940676.0,87553,69.58,58.65,50.05
15-September-2025,1970.0,1982.2,1965.0,1971.05,1969.8374455732944,62699,1671,123506838.0,51415,82.0,17.2,1.05
12-September-2025,1973.0,1984.8,1966.2,1972.15,1978.6460760223276,131856,3000,260896357.0,114930,87.16,18.6,-0.85
11-September-2025,1973.6,1985.0,1963.15,1972.0,1973.73618050083,130703,16897,257973240.0,50424,38.58,21.85,-1.6
10-September-2025,1990.0,1990.0,1951.1,1973.4,1964.1010498435048,1039012,25281,2040724560.0,674517,64.92,38.9,-16.6
9-September-2025,1950.7,1964.0,1939.5,1959.65,1948.61838266282,123388,13330,240436125.0,61077,49.5,24.5,8.95
8-September-2025,1942.05,1962.0,1931.5,1950.5,1943.9604046873865,41217,3377,80124216.0,12957,31.44,30.5,8.45
5-September-2025,1950.2,1956.6,1937.75,1944.0,1946.188341553073,240478,3709,468015480.0,210579,87.57,18.85,-6.2
4-September-2025,1969.95,1971.2,1946.65,1949.9,1955.3421160633668,60915,9220,119109665.0,20788,34.13,24.55,-20.05
3-September-2025,1949.95,1964.0,1930.95,1960.4,1947.2336228641384,94751,5084,184502333.0,69066,72.89,33.05,10.45
2-September-2025,1968.0,1974.6,1940.5,1942.5,1955.4459475966528,32746,2576,64033033.0,19152,58.49,34.1,-25.5
1-September-2025,1957.05,1972.0,1955.65,1967.65,1961.3740190183364,80659,3527,158202467.0,58884,73.0,16.35,10.6
29-August-2025,1946.1,1984.85,1946.1,1960.35,1970.1936384157605,48730,3331,96007536.0,20777,42.64,38.75,14.25
28-August-2025,1950.0,1966.5,1940.95,1946.1,1952.763080840229,15710,1334,30677908.0,6803,43.3,25.55,-3.9
26-August-2025,1970.95,1981.9,1960.5,1965.3,1966.3977228581407,509674,27482,1002221793.0,23228,4.56,21.4,-5.65
25-August-2025,1982.95,1996.95,1977.25,1983.45,1984.4535141363112,101547,6676,201515301.0,16253,16.01,19.7,0.5
22-August-2025,2007.55,2018.0,1981.0,1986.6,1996.5802489133664,37041,2323,73955329.0,12276,33.14,37.0,-20.95
21-August-2025,2035.05,2037.4,2012.05,2017.6,2020.2269278650788,42573,2667,86007121.0,21781,51.16,25.35,-17.45
20-August-2025,2013.0,2024.2,2006.15,2018.35,2017.9606761870357,52589,6277,106122534.0,34331,65.28,18.05,5.35
19-August-2025,1990.05,2032.9,1990.05,2030.1,2021.7724171282864,227460,6710,459872354.0,191179,84.05,42.85,40.05
18-August-2025,1991.3,2025.95,1991.3,2001.3,2016.1406628993136,310032,14239,625068122.0,220375,71.08,34.65,10.0
14-August-2025,1989.55,1993.3,1975.6,1978.95,1984.4247164059768,240132,7476,476523876.0,176380,73.45,17.7,-10.6
13-August-2025,1973.85,1995.95,1962.7,1988.15,1988.7734798755896,119283,4235,237226867.0,94235,79.0,33.25,14.3
12-August-2025,1979.8,1985.25,1956.6,1958.95,1967.6233836443985,159077,6066,313003625.0,137741,86.59,28.65,-20.85
11-August-2025,1960.05,2017.0,1956.45,1976.85,1966.8243294526667,81687,2702,160663979.0,69387,84.94,60.55,16.8
8-August-2025,1988.0,1999.0,1948.25,1950.9,1987.02030245502,463540,3107,921063391.0,450588,97.21,50.75,-37.1
7-August-2025,1981.0,1995.0,1970.1,1992.35,1976.9213345848016,169401,3652,334892451.0,108153,63.84,24.9,11.35
6-August-2025,2001.9,2025.0,1993.15,2002.15,2010.1517149062988,39594,4126,79589947.0,20988,53.01,31.85,0.25
5-August-2025,2007.0,2007.0,1995.0,2003.0,2000.8053953595308,52193,1643,104428036.0,45361,86.91,12.0,-4.0
4-August-2025,1990.0,2007.0,1983.0,1996.95,1996.425176511107,11614,931,23186482.0,4681,40.3,24.0,6.95
1-August-2025,1978.6,2006.1,1973.7,1992.1,1994.1304056806937,68724,5065,137044618.0,37848,55.07,32.4,13.5
31-July-2025,1949.95,1998.0,1934.9,1978.6,1971.2398452800624,102120,4915,201303013.0,32519,31.84,63.1,28.65
30-July-2025,1969.3,1981.0,1957.5,1959.8,1965.1882188256657,52864,3420,103887710.0,16926,32.02,23.5,-9.5
29-July-2025,1967.0,1980.0,1953.35,1973.0,1968.231501997516,119148,6405,234510847.0,27530,23.11,26.65,6.0
28-July-2025,2023.0,2056.05,1960.1,1965.6,1984.793104777428,363208,23132,720892734.0,172710,47.55,95.95,-57.4
25-July-2025,2144.9,2146.05,2118.35,2124.95,2127.2129795563287,57475,2667,122261566.0,37249,64.81,27.7,-19.95
24-July-2025,2169.6,2169.6,2140.0,2141.45,2148.9302210904766,383282,2425,823646273.0,370570,96.68,29.6,-28.15
23-July-2025,2160.0,2179.6,2158.0,2169.8,2166.728295250132,149541,4563,324014716.0,127963,85.57,21.6,9.8
22-July-2025,2165.0,2171.85,2145.6,2159.95,2155.400180298312,24404,1628,52600386.0,14514,59.47,26.25,-5.05
21-July-2025,2140.75,2167.55,2131.5,2164.65,2156.6783721058737,36194,2651,78058817.0,17318,47.85,36.05,23.9
18-July-2025,2171.1,2171.1,2130.7,2140.75,2143.574061014173,43957,4197,94225085.0,16811,38.24,40.4,-30.35
17-July-2025,2182.0,2190.0,2168.2,2171.95,2172.2232852554544,117379,3551,254973397.0,96040,81.82,21.8,-10.05
16-July-2025,2188.05,2188.9,2156.65,2178.85,2175.7447536096333,34214,2549,74440931.0,15101,44.14,32.25,-9.2
15-July-2025,2210.15,2232.45,2182.4,2188.25,2211.0488765172036,39876,2196,88167785.0,15869,39.8,50.05,-21.9
14-July-2025,2229.05,2229.05,2198.0,2203.3,2218.5064353686935,259348,1817,575365207.0,249205,96.09,31.05,-25.75
