Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-September-2021,1713.0,1713.0,1675.5,1687.5,1688.4000362511592,424814,36828,717255973.0,240601,56.64,37.5,-25.5
29-September-2021,1661.95,1701.0,1658.0,1692.05,1678.138241211425,214227,19689,359502521.0,81403,38.0,43.0,30.1
30-September-2021,1699.0,1700.0,1670.0,1675.4,1684.6771714922047,71840,4771,121027208.0,33049,46.0,30.0,-23.6
01-October-2021,1668.0,1678.65,1661.4,1664.95,1669.710272545254,146838,15612,245176917.0,76376,52.01,17.25,-3.05
04-October-2021,1669.2,1688.05,1666.3,1679.1,1679.184740452592,85861,4579,144176481.0,57688,67.19,21.75,9.9
05-October-2021,1678.0,1703.0,1663.25,1692.75,1679.5690004805383,208100,17432,349518309.0,89951,43.22,39.75,14.75
06-October-2021,1696.55,1709.0,1670.0,1673.9,1681.7183431154288,88938,6627,149568666.0,42998,48.35,39.0,-22.65
07-October-2021,1682.0,1703.8,1677.0,1691.3,1693.051882723929,289846,21017,490724316.0,154793,53.41,26.8,9.3
08-October-2021,1704.0,1731.0,1698.2,1723.55,1719.0490817000405,343733,20093,590893898.0,223490,65.02,32.8,19.55
11-October-2021,1688.95,1730.3,1663.95,1692.0,1722.2913360813445,3384023,15247,5828273494.0,3267145,96.55,66.35,3.05
12-October-2021,1679.85,1689.0,1662.0,1684.8,1675.9090048601704,313775,24453,525858348.0,126851,40.43,27.0,4.95
13-October-2021,1693.55,1713.5,1681.25,1708.75,1697.673452918934,130116,7364,220894479.0,45389,34.88,32.25,15.2
14-October-2021,1744.0,1784.05,1698.25,1715.5,1737.9677106108416,495333,20693,860872760.0,155390,31.37,85.8,-28.5
18-October-2021,1734.2,1799.05,1734.2,1792.15,1768.6571738916489,274349,12487,485229327.0,152836,55.71,64.85,57.95
19-October-2021,1810.0,1833.9,1782.55,1821.45,1817.0873195303016,246371,12107,447677620.0,99259,40.29,51.35,11.45
20-October-2021,1823.55,1848.25,1793.95,1800.5,1820.155700976196,3615565,9483,6580891247.0,3509811,97.08,54.3,-23.05
21-October-2021,1816.85,1816.85,1747.4,1753.85,1773.377182169587,214981,10298,381242400.0,113701,52.89,69.45,-63.0
22-October-2021,1748.0,1763.6,1707.1,1719.55,1728.9629775724106,195206,18432,337503947.0,89571,45.89,56.5,-28.45
25-October-2021,1724.45,1730.0,1687.0,1707.7,1700.8662099512053,82181,5600,139778886.0,28329,34.47,43.0,-16.75
26-October-2021,1704.7,1726.65,1694.7,1704.1,1705.940544945889,127609,10074,217693367.0,54029,42.34,31.95,-0.6
27-October-2021,1706.0,1733.8,1701.4,1728.7,1718.5316820061157,133751,9262,229855331.0,59048,44.15,32.4,22.7
28-October-2021,1720.0,1724.45,1693.0,1704.0,1711.2484640470984,81871,4536,140101623.0,31028,37.9,31.45,-16.0
29-October-2021,1690.3,1712.95,1661.25,1668.6,1687.612084082241,182488,19099,307968954.0,83952,46.0,51.7,-21.7
01-November-2021,1674.2,1706.5,1674.2,1699.95,1695.171789290379,137820,9672,233628576.0,56744,41.17,32.3,25.75
02-November-2021,1701.8,1706.35,1687.2,1697.85,1695.8250053776367,79031,3635,134022746.0,47145,59.65,19.15,-3.95
03-November-2021,1708.0,1717.45,1699.6,1702.6,1708.1056570155902,56125,3031,95867430.0,26059,46.43,17.85,-5.4
04-November-2021,1715.85,1715.85,1705.0,1709.4,1710.7709695997369,48618,8854,83174263.0,36255,74.57,10.85,-6.45
08-November-2021,1727.0,1740.0,1703.1,1737.65,1725.3496518887116,186291,12111,321417112.0,116340,62.45,36.9,10.65
09-November-2021,1737.0,1749.8,1726.15,1742.4,1740.544455448059,196905,10131,342721906.0,106012,53.84,23.65,5.4
10-November-2021,1734.7,1750.9,1723.25,1738.2,1736.4852473242695,55312,3142,96048472.0,16611,30.03,27.65,3.5
11-November-2021,1735.0,1740.0,1710.0,1732.55,1722.4266177692668,55354,3587,95343203.0,19745,35.67,30.0,-2.45
12-November-2021,1747.0,1782.4,1738.3,1780.0,1765.353447502914,200754,5952,354401766.0,85136,42.41,44.1,33.0
15-November-2021,1780.9,1800.0,1776.0,1785.55,1795.771636817402,352605,6660,633198058.0,245278,69.56,24.0,4.65
16-November-2021,1787.0,1808.65,1777.25,1790.6,1798.3419626134562,111056,3880,199716665.0,53998,48.62,31.4,3.6
17-November-2021,1792.3,1802.0,1781.1,1788.05,1793.4462687128564,53172,2737,95361125.0,21547,40.52,20.9,-4.25
18-November-2021,1782.0,1789.3,1759.05,1780.7,1770.9234634622233,258308,13006,457443698.0,141607,54.82,30.25,-1.3
22-November-2021,1781.0,1785.0,1751.0,1758.5,1768.989249310868,435693,20366,770736233.0,271203,62.25,34.0,-22.5
23-November-2021,1738.5,1747.05,1710.75,1732.25,1727.1016634967223,103577,6275,178888009.0,46966,45.34,36.3,-6.25
24-November-2021,1740.0,1740.05,1689.0,1697.5,1710.9501651737755,247618,9803,423662058.0,176475,71.27,51.05,-42.5
25-November-2021,1700.0,1725.85,1698.65,1722.45,1711.5349248248683,216694,11640,370879349.0,126636,58.44,27.2,22.45
26-November-2021,1705.45,1718.1,1683.0,1690.45,1702.8467966820997,450767,24647,767587142.0,318836,70.73,35.1,-15.0
29-November-2021,1680.0,1711.9,1669.55,1696.85,1692.8752527537463,108307,6053,183350240.0,37146,34.3,42.35,16.85
30-November-2021,1700.0,1729.9,1700.0,1714.45,1716.2146924654137,227763,12786,390890207.0,108008,47.42,29.9,14.45
01-December-2021,1715.0,1741.4,1713.45,1715.5,1732.1622608951689,292079,12354,505928221.0,174478,59.74,27.95,0.5
02-December-2021,1715.0,1750.0,1713.0,1748.25,1733.5491184194593,239513,11245,415207550.0,106472,44.45,37.0,33.25
03-December-2021,1762.0,1786.7,1732.2,1734.9,1753.9940658968032,1114743,13118,1955252607.0,988412,88.67,54.5,-27.1
06-December-2021,1732.0,1732.7,1690.0,1693.65,1705.005770059974,127555,7769,217482011.0,48986,38.4,42.7,-38.35
07-December-2021,1705.0,1724.95,1694.5,1712.25,1710.065027312217,53639,4087,91726178.0,16547,30.85,30.45,7.25
08-December-2021,1724.0,1759.6,1724.0,1752.9,1723.1460632606047,589498,11782,1015791158.0,510520,86.6,35.6,28.9
09-December-2021,1758.0,1769.3,1742.0,1762.7,1755.512288541334,62660,3172,110000400.0,33939,54.16,27.3,4.7
10-December-2021,1757.0,1763.8,1746.05,1758.65,1754.296211998049,43057,2655,75534732.0,18413,42.76,17.75,1.65
13-December-2021,1765.0,1772.5,1739.25,1744.9,1752.4266482918692,68935,3309,120803531.0,21313,30.92,33.25,-20.1
14-December-2021,1730.0,1759.45,1711.0,1752.15,1742.796055351062,101606,7222,177078536.0,44995,44.28,48.45,22.15
15-December-2021,1748.0,1748.0,1721.8,1733.5,1731.6031711391088,119137,8174,206298007.0,54904,46.08,26.2,-14.5
16-December-2021,1753.0,1777.75,1753.0,1771.4,1767.6165680397417,155806,6711,275405267.0,85227,54.7,24.75,18.4
17-December-2021,1815.4,1842.0,1806.2,1821.7,1824.1975669949984,503657,19081,918769874.0,154415,30.66,35.8,6.3
20-December-2021,1806.0,1830.0,1786.75,1798.7,1807.1230900261864,314664,20152,568636580.0,198242,63.0,43.25,-7.3
21-December-2021,1800.0,1838.5,1800.0,1812.5,1822.597277459825,92781,4373,169102398.0,37554,40.48,38.5,12.5
22-December-2021,1829.9,1829.9,1812.4,1824.45,1820.1100466715795,150627,6935,274157716.0,91149,60.51,17.5,-5.45
23-December-2021,1830.0,1861.65,1827.05,1856.8,1848.6164854415847,165540,7608,306019973.0,62694,37.87,34.6,26.8
24-December-2021,1871.95,1913.0,1854.2,1863.65,1864.9309574200424,135134,6910,252015580.0,47282,34.99,58.8,-8.3
27-December-2021,1859.0,1874.25,1845.0,1866.25,1862.7557208202384,160685,10402,299316903.0,100566,62.59,29.25,7.25
28-December-2021,1875.0,1895.0,1875.0,1887.45,1886.9450925903743,166972,11732,315066996.0,90209,54.03,20.0,12.45
29-December-2021,1884.95,1893.2,1876.65,1885.05,1886.025602072376,165221,6209,311611036.0,92702,56.11,16.55,0.1
30-December-2021,1884.45,1909.2,1875.0,1892.65,1895.6684420650652,218918,6832,414995944.0,108640,49.63,34.2,8.2
31-December-2021,1888.1,1898.5,1872.0,1889.65,1884.225190157488,151059,7773,284629173.0,78218,51.78,26.5,1.55
03-January-2022,1890.0,1914.0,1888.95,1897.15,1905.4794479975565,324129,14765,617621148.0,212308,65.5,25.05,7.15
04-January-2022,1899.0,1906.0,1878.0,1896.25,1886.0052601013708,328891,8786,620290156.0,141436,43.0,28.0,-2.75
05-January-2022,1896.0,1900.8,1840.0,1844.95,1857.4047797657367,169297,10265,314453057.0,101876,60.18,60.8,-51.05
06-January-2022,1827.15,1827.15,1800.0,1818.2,1810.3325453998195,498350,33945,902179224.0,278286,55.84,27.15,-8.95
07-January-2022,1817.8,1835.8,1808.0,1813.15,1817.7869186566384,296361,16305,538721149.0,144688,48.82,27.8,-4.65
10-January-2022,1815.05,1869.5,1813.8,1851.1,1852.4937540798164,246641,13869,456900912.0,77666,31.49,55.7,36.05
11-January-2022,1852.0,1869.95,1850.75,1856.05,1860.897583694044,182510,11939,339632418.0,75446,41.34,19.2,4.05
12-January-2022,1873.0,1889.0,1860.6,1877.6,1874.8108232361412,293646,17694,550530699.0,180890,61.6,28.4,4.6
13-January-2022,1882.4,1912.0,1867.55,1897.0,1893.4313363545048,632205,36594,1197036758.0,258074,40.82,44.45,14.6
14-January-2022,1879.0,1932.95,1879.0,1928.2,1914.8439657134188,421856,25093,807788416.0,220976,52.38,53.95,49.2
17-January-2022,1935.0,1953.7,1931.15,1939.35,1942.5093123015909,111197,6838,216001208.0,51739,46.53,22.55,4.35
18-January-2022,1930.0,1944.0,1912.0,1920.95,1925.3360768175585,59778,5263,115092740.0,22160,37.07,32.0,-9.05
19-January-2022,1918.5,1918.5,1864.25,1867.7,1882.86796472637,269890,22956,508167235.0,135802,50.32,54.25,-50.8
20-January-2022,1854.0,1854.0,1815.9,1824.15,1829.539446511469,234368,26582,428785501.0,131703,56.19,38.1,-29.85
21-January-2022,1800.0,1808.3,1776.3,1786.05,1787.9494713384995,339253,39300,606567222.0,191441,56.43,32.0,-13.95
24-January-2022,1770.0,1770.0,1728.45,1736.9,1744.9373364550336,464704,41875,810879360.0,257318,55.37,41.55,-33.1
25-January-2022,1725.0,1739.95,1700.55,1722.1,1718.6663380923328,375359,38827,645116878.0,203820,54.3,39.4,-2.9
27-January-2022,1704.0,1704.0,1665.05,1678.5,1680.028724332995,281782,19957,473401854.0,153581,54.5,38.95,-25.5
28-January-2022,1685.0,1727.1,1680.0,1685.25,1703.5720007938212,246907,13998,420623852.0,145674,59.0,47.1,0.25
31-January-2022,1719.45,1749.65,1714.65,1736.7,1735.7163548885137,139255,8138,241707181.0,56989,40.92,35.0,17.25
01-February-2022,1763.0,1780.0,1735.0,1772.15,1766.8160523508072,351475,23446,620991672.0,182405,51.9,45.0,9.15
02-February-2022,1780.0,1792.95,1771.55,1788.1,1785.5899035178677,316328,16890,564832083.0,219740,69.47,21.4,8.1
03-February-2022,1779.9,1779.9,1733.7,1738.7,1757.1186530393295,281493,21684,494616601.0,161464,57.36,46.2,-41.2
04-February-2022,1725.0,1754.0,1710.3,1740.95,1735.3258724220536,219991,16247,381756074.0,96023,43.65,43.7,15.95
07-February-2022,1725.0,1732.3,1696.0,1714.85,1712.9107268708901,146147,14249,250336764.0,67869,46.44,36.3,-10.15
08-February-2022,1712.0,1724.7,1696.0,1716.55,1713.0912351818574,143574,8074,245955361.0,87393,60.87,28.7,4.55
09-February-2022,1730.0,1742.8,1725.05,1737.5,1735.8839296794208,48350,4028,83929988.0,16489,34.1,17.75,7.5
10-February-2022,1757.0,1774.0,1749.0,1768.85,1760.2637988081735,235437,14756,414431228.0,124114,52.72,25.0,11.85
11-February-2022,1740.0,1748.35,1713.25,1721.0,1721.8701761115783,203337,13014,350119916.0,135209,66.5,35.1,-19.0
14-February-2022,1690.0,1718.45,1678.4,1683.0,1699.7543793380237,169432,13100,287992784.0,92135,54.38,40.05,-7.0
15-February-2022,1695.0,1746.0,1691.0,1738.25,1728.9432589929015,599584,20402,1036646715.0,457474,76.3,55.0,43.25
16-February-2022,1739.95,1755.1,1727.2,1732.75,1741.4872851020923,198350,14396,345424003.0,85600,43.16,27.9,-7.2
17-February-2022,1747.0,1747.4,1720.5,1725.35,1736.025589241403,127749,7390,221775533.0,81512,63.81,26.9,-21.65
18-February-2022,1703.3,1722.5,1703.3,1707.1,1711.4133297115393,265062,14680,453630640.0,79292,29.91,19.2,3.8
21-February-2022,1698.0,1737.0,1691.15,1730.6,1716.1072366472504,202580,14881,347649004.0,103706,51.19,45.85,32.6
22-February-2022,1690.05,1750.0,1690.05,1734.15,1719.2281421356943,207717,10566,357112912.0,69651,33.53,59.95,44.1
23-February-2022,1750.0,1758.0,1733.65,1743.35,1743.7794859725097,212440,10630,370448514.0,127361,59.95,24.35,-6.65
24-February-2022,1682.0,1714.7,1670.15,1677.5,1689.643046204679,731809,56612,1236495988.0,359692,49.15,44.55,-4.5
25-February-2022,1706.0,1718.9,1677.2,1693.9,1689.4286872156113,2867333,17014,4844154626.0,177258,6.18,41.7,-12.1
28-February-2022,1684.0,1727.95,1665.0,1717.3,1696.6189934225113,135310,8840,229569516.0,37024,27.36,62.95,33.3
02-March-2022,1710.0,1714.2,1691.0,1703.1,1703.0013262719535,220920,15854,376227053.0,114226,51.7,23.2,-6.9
03-March-2022,1720.0,1733.7,1705.6,1720.55,1723.7077455145127,343218,14325,591607525.0,156336,45.55,28.1,0.55
04-March-2022,1697.0,1735.75,1681.0,1723.55,1711.0863933942787,169550,9101,290114698.0,48399,28.55,54.75,26.55
07-March-2022,1695.0,1750.6,1695.0,1739.55,1731.4342088217852,548075,36829,948955804.0,229089,41.8,55.6,44.55
08-March-2022,1715.0,1800.0,1715.0,1778.45,1767.0183605889245,294435,17047,520272051.0,96133,32.65,85.0,63.45
09-March-2022,1794.0,1831.0,1788.95,1813.45,1824.1866086957752,2826476,35553,5156019669.0,295089,10.44,42.05,19.45
10-March-2022,1838.0,1847.7,1810.1,1824.8,1822.2007611997417,334472,21354,609475133.0,169691,50.73,37.6,-13.2
11-March-2022,1814.0,1833.0,1811.25,1822.3,1826.2026771561088,170330,9472,311057102.0,98591,57.88,21.75,8.3
14-March-2022,1827.0,1894.7,1827.0,1890.8,1871.42172354359,442681,26454,828442840.0,249747,56.42,67.7,63.8
15-March-2022,1893.0,1893.0,1830.0,1839.15,1854.4717723508015,319474,20548,592455515.0,160318,50.18,63.0,-53.85
16-March-2022,1873.0,1893.9,1851.0,1888.65,1875.4024821705032,197005,7353,369463666.0,92149,46.77,42.9,15.65
17-March-2022,1922.6,1924.0,1833.85,1854.4,1892.4151670994108,299253,11248,566310916.0,151204,50.53,90.15,-68.2
21-March-2022,1876.0,1886.55,1841.5,1852.6,1866.421296062276,356094,10445,664621425.0,241390,67.79,45.05,-23.4
22-March-2022,1854.7,1889.9,1840.0,1887.3,1866.276805316172,152591,6602,284777044.0,92197,60.42,49.9,32.6
23-March-2022,1896.15,1900.0,1857.1,1871.85,1884.40044008779,175874,7182,331417043.0,109830,62.45,42.9,-24.3
24-March-2022,1853.0,1894.1,1853.0,1886.85,1884.0630077850265,82466,5291,155371140.0,37085,44.97,41.1,33.85
25-March-2022,1887.0,1894.8,1858.0,1876.4,1874.1268505567564,220204,13073,412690229.0,125571,57.02,36.8,-10.6
28-March-2022,1873.8,1880.4,1853.0,1873.45,1866.2261805750727,174343,6695,325363471.0,106540,61.11,27.4,-0.35
29-March-2022,1872.9,1889.35,1860.6,1885.9,1869.031196312508,249709,11533,466713911.0,206883,82.85,28.75,13.0
30-March-2022,1907.0,1918.5,1895.2,1917.7,1916.06052116642,628590,6721,1204416483.0,579645,92.21,23.3,10.7
31-March-2022,1908.0,1912.9,1894.3,1907.2,1902.1978280722212,181774,10072,345770108.0,97253,53.5,18.6,-0.8
01-April-2022,1894.0,1909.95,1878.95,1902.35,1893.5436160770887,189288,10267,358425084.0,102029,53.9,31.0,8.35
04-April-2022,1895.2,1895.2,1873.5,1882.45,1884.805331252976,296103,15557,558096513.0,153197,51.74,21.7,-12.75
05-April-2022,1886.0,1889.75,1857.2,1861.1,1872.9384791243056,189838,11263,355554895.0,113174,59.62,32.55,-24.9
06-April-2022,1853.1,1856.95,1822.1,1828.45,1835.732901096136,270222,22947,496055416.0,151785,56.17,34.85,-24.65
07-April-2022,1825.0,1828.0,1807.8,1811.5,1818.9716087816585,185022,9910,336549765.0,123646,66.83,20.2,-13.5
08-April-2022,1823.7,1838.0,1808.4,1815.1,1822.7237612816125,188138,13947,342923603.0,77839,41.37,29.6,-8.6
11-April-2022,1818.95,1818.95,1763.0,1766.65,1774.4240813604654,556339,48130,987181319.0,348541,62.65,55.95,-52.3
12-April-2022,1759.0,1759.0,1727.5,1741.45,1741.7575189823488,324512,40592,565221216.0,169548,52.25,31.5,-17.55
13-April-2022,1759.45,1759.45,1732.25,1748.65,1746.524574194735,201207,10285,351412970.0,86704,43.09,27.2,-10.8
18-April-2022,1608.0,1650.9,1592.05,1621.45,1626.5038124552937,1544805,147511,2512631222.0,949607,61.47,58.85,13.45
19-April-2022,1644.0,1644.0,1550.4,1563.95,1591.1274026892415,982805,107960,1563767967.0,644640,65.59,93.6,-80.05
20-April-2022,1575.0,1596.0,1563.15,1587.85,1583.2893500404807,590406,43893,934783532.0,341258,57.8,32.85,12.85
21-April-2022,1595.05,1626.6,1589.2,1618.5,1613.1609105667976,338163,28569,545511333.0,174810,51.69,37.4,23.45
22-April-2022,1617.0,1617.0,1583.0,1585.7,1598.7693203369647,226730,14448,362488968.0,159551,70.37,34.0,-31.3
25-April-2022,1575.7,1575.7,1554.1,1561.45,1561.5735466536394,450340,45028,703239031.0,335590,74.52,21.6,-14.25
26-April-2022,1574.2,1592.0,1567.0,1579.75,1583.7849861519944,344815,21830,546112820.0,238569,69.19,25.0,5.55
27-April-2022,1579.4,1579.4,1550.5,1553.2,1557.2901906264203,149612,9472,232989300.0,99566,66.55,28.9,-26.2
28-April-2022,1567.7,1601.4,1557.9,1583.3,1581.681040274118,325991,22221,515613784.0,158824,48.72,43.5,15.6
29-April-2022,1591.65,1597.4,1561.1,1567.9,1579.4924907481145,213470,23234,337174262.0,118027,55.29,36.3,-23.75
02-May-2022,1551.0,1552.25,1530.6,1541.25,1537.7589655226852,443393,40650,681831561.0,287272,64.79,21.65,-9.75
04-May-2022,1545.0,1569.95,1530.5,1535.95,1541.6510393855335,3945408,28383,6082442344.0,3788788,96.03,39.45,-9.05
05-May-2022,1558.45,1589.25,1557.55,1585.25,1580.1924443080854,316159,23919,499592063.0,172191,54.46,31.7,26.8
06-May-2022,1543.0,1556.55,1535.1,1543.45,1544.276083949179,329628,34213,509036637.0,175026,53.1,21.45,0.45
09-May-2022,1530.4,1586.4,1522.4,1570.2,1562.8681991710932,428275,27053,669337378.0,191471,44.71,64.0,39.8
10-May-2022,1561.0,1569.95,1546.25,1553.6,1561.1399742567648,272693,12471,425711943.0,183414,67.26,23.7,-7.4
11-May-2022,1553.0,1553.0,1511.55,1527.2,1524.2549607835188,419339,28077,639179551.0,240204,57.28,41.45,-25.8
12-May-2022,1515.0,1527.2,1504.9,1509.25,1515.1788460520856,359063,29240,544044662.0,189402,52.75,22.3,-5.75
13-May-2022,1520.0,1529.0,1498.3,1503.35,1515.5810401413785,277270,22236,420225155.0,128098,46.2,30.7,-16.65
16-May-2022,1506.15,1512.75,1478.65,1489.25,1491.9689463834259,152285,10591,227204491.0,68364,44.89,34.1,-16.9
17-May-2022,1494.8,1524.8,1480.25,1518.65,1505.4232051567014,512886,31170,772110486.0,374498,73.02,44.55,23.85
18-May-2022,1524.0,1549.8,1505.2,1509.7,1527.6389492268477,201642,16448,308036173.0,71069,35.25,44.6,-14.3
19-May-2022,1480.0,1481.0,1417.7,1427.2,1437.4584794562063,923880,86048,1328039140.0,521650,56.46,63.3,-52.8
