Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-July-2025,1101.75,1110.8,1095.0,1098.05,1099.7258212620875,455214,14487,500610590.0,130703,28.71,15.8,-3.7
21-July-2025,1089.2,1101.8,1072.6,1100.05,1092.2358663648586,293785,10521,320882514.0,155264,52.85,29.2,10.85
18-July-2025,1074.0,1115.8,1073.95,1099.1,1107.5370808444204,1178560,45436,1305298902.0,696876,59.13,41.85,25.1
17-July-2025,1169.5,1172.6,1155.2,1159.85,1161.7412177351641,73842,3063,85785295.0,41069,55.62,17.4,-9.65
16-July-2025,1167.95,1173.9,1157.5,1167.75,1168.1556194772677,48323,1839,56448784.0,26158,54.13,16.4,-0.2
15-July-2025,1176.95,1178.1,1162.5,1165.3,1168.8749889488108,90488,3683,105769160.0,51325,56.72,15.6,-11.65
14-July-2025,1177.05,1179.85,1163.0,1173.45,1171.6775274147512,66570,3068,77998573.0,37961,57.02,16.85,-3.6
11-July-2025,1164.35,1176.0,1160.05,1173.75,1171.7680161998712,73087,3136,85641009.0,46659,63.84,15.95,9.4
10-July-2025,1170.0,1176.2,1163.5,1164.5,1169.3897518998658,71584,2928,83709596.0,30246,42.25,12.7,-5.5
9-July-2025,1161.3,1171.0,1159.2,1164.7,1166.3333055147548,59912,2634,69877361.0,36800,61.42,11.8,3.4
8-July-2025,1178.0,1178.1,1161.85,1165.4,1166.2908371572864,450668,10315,525609959.0,61158,13.57,16.25,-12.6
7-July-2025,1177.0,1178.5,1167.55,1175.45,1174.6529806190867,43548,1482,51153788.0,20824,47.82,10.95,-1.55
4-July-2025,1172.05,1179.25,1162.5,1177.55,1171.0636901170508,41435,1508,48523024.0,17108,41.29,16.75,5.5
3-July-2025,1177.15,1180.95,1168.55,1170.3,1174.4753916893733,46976,1847,55172156.0,15354,32.68,12.4,-6.85
2-July-2025,1181.75,1181.75,1171.65,1175.05,1177.1894271678582,182392,3030,214709934.0,47568,26.08,10.1,-6.7
1-July-2025,1200.2,1202.9,1167.0,1173.45,1174.5865907104153,513629,14696,603301736.0,86872,16.91,35.9,-26.75
30-June-2025,1226.2,1235.4,1193.3,1199.0,1209.053212515341,125478,4646,151709579.0,50758,40.45,42.1,-27.2
27-June-2025,1234.05,1247.0,1220.95,1225.2,1229.227618314592,106538,3504,130959452.0,36751,34.5,26.05,-8.85
26-June-2025,1218.8,1238.85,1211.6,1234.35,1230.233058354182,147890,2455,181939167.0,110883,74.98,27.25,15.55
25-June-2025,1225.15,1225.15,1211.5,1212.8,1216.4297626790749,59961,2083,72938345.0,30324,50.57,13.65,-12.35
24-June-2025,1220.25,1238.3,1215.45,1220.85,1225.453373138295,210694,6944,258195673.0,56531,26.83,22.85,0.6
23-June-2025,1215.0,1222.4,1204.7,1214.25,1211.3775067396832,130199,3445,157720140.0,101779,78.17,17.7,-0.75
20-June-2025,1217.4,1226.35,1214.4,1220.15,1219.525217176817,129733,4216,158212665.0,23546,18.15,11.95,2.75
19-June-2025,1217.0,1228.1,1214.6,1217.4,1222.4298495171072,53428,2383,65311982.0,30924,57.88,13.5,0.4
18-June-2025,1210.2,1222.95,1203.8,1220.9,1218.0219213792693,67514,2481,82233532.0,31541,46.72,19.15,10.7
17-June-2025,1216.0,1226.9,1211.2,1216.7,1217.4568610412377,655950,19157,798590828.0,77972,11.89,15.7,0.7
16-June-2025,1203.65,1217.3,1195.8,1215.65,1211.136219961546,167993,6640,203462407.0,35437,21.09,21.5,12.0
13-June-2025,1205.1,1211.55,1198.0,1205.95,1205.777152915554,67037,2418,80831683.0,12275,18.31,13.55,0.85
12-June-2025,1228.9,1236.85,1211.0,1212.7,1223.598563661136,78533,3732,96092866.0,39485,50.28,25.85,-16.2
11-June-2025,1232.85,1241.6,1228.0,1231.55,1232.5909207335817,117124,4109,144365979.0,44759,38.22,13.6,-1.3
10-June-2025,1229.7,1235.8,1218.65,1232.9,1229.1473025921453,338677,8902,416283921.0,63305,18.69,17.15,3.2
9-June-2025,1205.05,1224.6,1205.05,1219.85,1217.8874065163436,302593,9155,368524204.0,131817,43.56,19.55,14.8
6-June-2025,1158.7,1201.0,1152.0,1195.2,1186.2727191844513,348428,11243,413330631.0,82757,23.75,49.0,36.5
5-June-2025,1171.0,1175.0,1157.05,1158.65,1164.722737737642,156801,5561,182629690.0,74833,47.72,17.95,-12.35
4-June-2025,1181.65,1188.05,1169.0,1171.05,1173.6962661307384,132356,3706,155345743.0,50215,37.94,19.05,-10.6
3-June-2025,1192.25,1197.15,1175.0,1181.65,1182.044531534654,1237797,40121,1463131175.0,153209,12.38,22.15,-10.6
2-June-2025,1197.75,1201.1,1179.25,1195.2,1194.4408036463412,176396,8085,210694580.0,47430,26.89,21.85,-2.55
30-May-2025,1200.05,1208.2,1190.0,1192.05,1197.1422774948771,98582,3914,118016680.0,46249,46.91,18.2,-8.0
29-May-2025,1198.05,1208.95,1189.05,1201.9,1196.4877164280845,73350,2753,87762374.0,35861,48.89,19.9,3.85
28-May-2025,1195.5,1202.25,1191.75,1194.25,1197.629951934026,83427,3184,99914674.0,42452,50.89,10.5,-1.25
27-May-2025,1215.3,1217.95,1190.75,1195.9,1200.0163350473808,746187,21625,895436589.0,121870,16.33,27.2,-19.4
26-May-2025,1215.4,1224.1,1208.55,1215.25,1217.0628971612157,197338,6739,240172758.0,70792,35.87,15.55,-0.15
23-May-2025,1187.85,1212.3,1187.85,1210.1,1204.2164414729768,285680,1784,344020553.0,17207,6.02,24.45,22.25
22-May-2025,1192.25,1194.95,1177.95,1187.9,1182.1398827255339,95673,2910,113098869.0,39853,41.66,17.0,-4.35
21-May-2025,1195.6,1204.9,1183.6,1197.75,1195.6623293891216,73779,2896,88214771.0,15031,20.37,21.3,2.15
20-May-2025,1205.0,1210.65,1192.95,1195.15,1199.642048920202,226246,9380,271414215.0,26775,11.83,17.7,-9.85
19-May-2025,1208.3,1219.65,1201.6,1202.65,1213.9941079195676,143922,3894,174720460.0,27390,19.03,18.05,-5.65
16-May-2025,1212.7,1213.0,1203.3,1208.3,1207.9051356695047,100649,3673,121574444.0,21851,21.71,9.7,-4.4
15-May-2025,1195.8,1216.8,1185.05,1207.55,1205.1822560341525,127897,4686,154139195.0,70754,55.32,31.75,11.75
14-May-2025,1195.0,1198.65,1186.15,1195.55,1193.8661824800583,56039,2692,66903067.0,30049,53.62,12.5,0.55
13-May-2025,1204.15,1214.7,1190.05,1193.95,1198.4060245767935,248283,9007,297543843.0,114603,46.16,24.65,-10.2
12-May-2025,1175.95,1207.5,1175.95,1204.1,1194.2632733655112,207389,7591,247677066.0,150048,72.35,31.55,28.15
9-May-2025,1155.05,1172.0,1148.5,1153.35,1155.7989497809626,103407,2631,119517702.0,67109,64.9,23.5,-1.7
8-May-2025,1181.0,1181.0,1165.1,1171.2,1173.6258515785944,104365,4244,122485462.0,75392,72.24,15.9,-9.8
7-May-2025,1152.15,1168.6,1152.15,1161.85,1161.0472357849412,71069,1816,82514466.0,36896,51.92,16.45,9.7
6-May-2025,1176.0,1178.45,1157.25,1161.0,1166.2966136299633,142040,7497,165660771.0,87768,61.79,21.2,-15.0
5-May-2025,1190.0,1190.0,1165.0,1173.45,1173.6788417961407,196822,9292,231005817.0,148634,75.52,25.0,-16.55
2-May-2025,1184.95,1210.2,1180.2,1182.15,1193.5443341649168,167151,7001,199502129.0,108305,64.79,30.0,-2.8
30-April-2025,1186.1,1193.15,1178.0,1183.9,1185.982356611471,104175,4618,123549712.0,59408,57.03,15.15,-2.2
29-April-2025,1203.95,1210.0,1184.85,1188.2,1194.4103784461845,108417,4337,129494390.0,37653,34.73,25.15,-15.75
28-April-2025,1166.35,1196.0,1164.5,1192.7,1182.1357048748353,85767,4015,101388233.0,38672,45.09,31.5,26.35
25-April-2025,1183.95,1183.95,1145.75,1165.3,1166.713316856231,1030521,17980,1202322574.0,725384,70.39,38.2,-18.65
24-April-2025,1206.45,1220.0,1200.0,1207.3,1210.7483622914335,95713,3767,115884358.0,35008,36.58,20.0,0.85
23-April-2025,1224.0,1229.7,1195.6,1206.5,1205.9489899603493,181082,7979,218375655.0,79649,43.98,34.1,-17.5
22-April-2025,1229.9,1234.8,1211.85,1217.1,1220.745818339632,110602,4366,135016929.0,39637,35.84,22.95,-12.8
21-April-2025,1203.95,1238.6,1199.2,1221.85,1226.245041834521,193620,6066,237425565.0,84595,43.69,39.4,17.9
17-April-2025,1159.8,1199.25,1153.25,1190.65,1180.087748455133,284005,11689,335150821.0,158017,55.64,46.0,30.85
16-April-2025,1117.2,1163.6,1112.8,1161.55,1149.2723852609154,425291,17387,488775202.0,223321,52.51,50.8,44.35
15-April-2025,1085.15,1116.0,1083.0,1114.05,1106.9133621499718,234124,7911,259154984.0,161666,69.05,33.0,28.9
11-April-2025,1064.85,1073.0,1057.8,1069.35,1065.7549610116064,138631,4997,147746676.0,70907,51.15,15.2,4.5
9-April-2025,1072.4,1081.2,1058.4,1061.65,1067.7067934093789,39450,2353,42121033.0,17888,45.34,22.8,-10.75
8-April-2025,1067.95,1084.9,1060.4,1077.5,1076.2949028640096,199720,8157,214957618.0,44166,22.11,24.5,9.55
7-April-2025,1048.95,1068.95,1032.45,1048.95,1047.800921187308,95746,5124,100322747.0,41503,43.35,36.5,0.0
4-April-2025,1088.7,1101.45,1075.7,1089.5,1091.12618425579,107557,4625,117358259.0,68599,63.78,25.75,0.8
3-April-2025,1083.95,1092.0,1076.5,1089.75,1087.7260181301583,51737,3000,56275681.0,25511,49.31,15.5,5.8
2-April-2025,1097.6,1097.6,1080.85,1084.85,1087.7088088861728,55637,2190,60516855.0,29328,52.71,16.75,-12.75
1-April-2025,1095.95,1101.1,1069.95,1085.35,1085.5316575801648,128579,6281,139576575.0,31043,24.14,31.15,-10.6
28-March-2025,1099.95,1106.8,1086.6,1101.9,1097.6038568116269,106098,5211,116453574.0,55683,52.48,20.2,1.95
27-March-2025,1080.4,1108.4,1080.4,1098.5,1102.048401826484,64605,2963,71197837.0,17252,26.7,28.0,18.1
26-March-2025,1115.0,1118.5,1089.3,1095.6,1103.5919991267804,91615,5803,101105581.0,37863,41.33,29.2,-19.4
25-March-2025,1110.0,1123.4,1096.45,1119.6,1111.198936195458,294979,13199,327780351.0,132040,44.76,26.95,9.6
24-March-2025,1082.95,1104.9,1073.0,1098.0,1095.328797042137,192301,9189,210632823.0,90970,47.31,31.9,15.05
21-March-2025,1054.05,1075.9,1050.3,1071.15,1064.6006886978803,37462,2997,39882071.0,21673,57.85,25.6,17.1
20-March-2025,1058.95,1058.95,1046.9,1053.5,1053.6337863231568,73438,5990,77376758.0,38825,52.87,12.05,-5.45
19-March-2025,1050.65,1058.45,1043.3,1052.2,1053.2547408606165,96396,5670,101529544.0,45115,46.8,15.15,1.55
18-March-2025,1045.0,1054.4,1033.75,1045.6,1042.552375715464,120027,6755,125134434.0,44560,37.12,20.65,0.6
17-March-2025,1010.05,1039.15,1010.05,1033.95,1026.1806432805363,41164,4684,42241700.0,13751,33.41,29.1,23.9
13-March-2025,1016.05,1016.05,1005.0,1010.15,1010.5683783306864,39669,2756,40088237.0,18192,45.86,11.05,-5.9
12-March-2025,1026.85,1028.0,999.4,1011.0,1010.6901580423496,435706,3194,440363766.0,376022,86.3,28.6,-15.85
11-March-2025,1025.05,1036.4,1023.45,1025.55,1026.9311330428095,78020,4645,80121167.0,29550,37.87,12.95,0.5
10-March-2025,1044.5,1050.95,1033.6,1035.65,1041.2620152772192,27361,3618,28489970.0,10320,37.72,17.35,-8.85
7-March-2025,1033.95,1050.4,1031.0,1037.55,1039.6434749548523,52605,2584,54690445.0,19507,37.08,19.4,3.6
6-March-2025,1024.95,1039.5,1015.3,1033.95,1030.938300413616,90422,5418,93219503.0,43333,47.92,24.2,9.0
5-March-2025,1001.95,1017.45,1001.95,1015.2,1013.2228364215274,22613,1536,22912008.0,11567,51.15,15.5,13.25
4-March-2025,1002.65,1011.2,998.85,1001.65,1002.6739250377018,54374,4245,54519392.0,22419,41.23,12.35,-1.0
3-March-2025,1013.2,1018.7,992.0,1006.9,1002.9867474609794,134993,11119,135396190.0,72855,53.97,26.7,-6.3
28-February-2025,1013.3,1035.9,1010.05,1015.85,1020.7514907604458,94918,4924,96887690.0,37850,39.88,25.85,2.55
27-February-2025,1008.0,1023.5,1004.85,1016.3,1017.7084236263872,122287,7774,124452510.0,61466,50.26,18.65,8.3
25-February-2025,1010.0,1013.3,997.25,1009.25,1007.2873428743904,374382,13620,377110250.0,105782,28.26,16.05,-0.75
24-February-2025,1007.75,1012.7,998.8,1009.6,1007.0346612846612,34188,4597,34428501.0,9591,28.05,13.9,1.85
21-February-2025,1013.95,1021.6,1001.25,1008.6,1009.4982262001628,30725,2370,31016833.0,9281,30.21,20.35,-5.35
20-February-2025,1008.05,1019.8,1007.55,1017.0,1014.9856366607136,52634,3620,53422754.0,27498,52.24,12.25,8.95
19-February-2025,996.9,1013.2,988.45,1011.4,1006.9064817946116,44355,3339,44661337.0,24656,55.59,24.75,14.5
18-February-2025,994.95,997.3,986.95,993.85,992.6066832321432,85318,4367,84687217.0,30594,35.86,10.35,-1.1
17-February-2025,995.95,997.0,978.0,993.35,983.1992922841448,1677792,11976,1649603907.0,1572921,93.75,19.0,-2.6
14-February-2025,1008.3,1015.95,987.8,996.75,992.6901519420406,993800,6888,986535473.0,885387,89.09,28.15,-11.55
13-February-2025,1006.9,1017.4,1002.0,1008.25,1010.514641365268,47639,3163,48139907.0,20850,43.77,15.4,1.35
12-February-2025,1004.85,1010.65,984.25,1006.95,997.1273831764138,80827,4814,80594815.0,31458,38.92,26.4,2.1
11-February-2025,1006.65,1016.0,1002.7,1007.85,1009.5951988259608,148547,6024,149972338.0,33415,22.49,13.3,1.2
10-February-2025,1023.8,1024.2,1006.25,1011.6,1014.9700286435116,52717,2669,53506175.0,14326,27.18,17.95,-12.2
7-February-2025,1020.55,1027.0,1007.85,1023.8,1020.085073225104,96893,3239,98839103.0,45418,46.87,19.15,3.25
6-February-2025,1012.0,1021.75,1010.0,1020.55,1015.9593763316324,91523,4283,92983650.0,40083,43.8,11.75,8.55
5-February-2025,1021.0,1021.9,1011.0,1013.4,1015.7235236934704,146074,11877,148370798.0,81402,55.73,10.9,-7.6
4-February-2025,996.95,1017.4,987.95,1015.45,1009.2707049246784,337951,12350,341084044.0,174691,51.69,29.45,18.5
3-February-2025,989.7,1000.35,983.7,989.55,990.0404046584673,98058,4704,97081382.0,35503,36.21,16.65,-0.15
1-February-2025,988.15,1004.85,982.0,998.6,994.6676270361296,250598,6623,249261718.0,83212,33.21,22.85,10.45
31-January-2025,984.95,989.95,977.95,986.4,985.1389831267564,89313,4014,87985718.0,33075,37.03,12.0,1.45
30-January-2025,985.0,991.25,974.75,985.0,983.989786774185,5424437,12954,5337590607.0,5085328,93.75,16.5,0.0
29-January-2025,985.05,988.8,977.55,983.3,982.9490436393154,87467,5762,85975604.0,30073,34.38,11.25,-1.75
28-January-2025,958.1,993.5,958.1,984.1,976.2875239765968,414988,10538,405147607.0,83138,20.03,35.4,26.0
27-January-2025,944.25,949.95,934.0,947.9,942.9174747767004,107143,3958,101027007.0,56381,52.62,15.95,3.65
24-January-2025,948.0,961.75,946.0,948.3,954.4877157300557,271404,10522,259051784.0,162224,59.77,15.75,0.3
23-January-2025,958.5,963.35,948.0,951.65,954.4921844171358,463753,10730,442648614.0,306978,66.19,15.35,-6.85
22-January-2025,983.4,983.4,954.5,959.85,964.2840165172727,129077,3867,124466888.0,45988,35.63,28.9,-23.55
21-January-2025,994.0,994.0,962.9,969.75,978.2448899840056,578325,27047,565743476.0,137541,23.78,31.1,-24.25
20-January-2025,993.75,993.75,976.95,988.25,990.0027598294944,2632409,13875,2606092175.0,2404660,91.35,16.8,-5.5
17-January-2025,1006.95,1011.95,974.45,991.25,988.2421410005936,638281,37289,630776182.0,236627,37.07,37.5,-15.7
16-January-2025,1034.0,1046.45,1027.35,1040.2,1038.194833652098,211755,6434,219842947.0,43622,20.6,19.1,6.2
15-January-2025,1045.0,1050.05,1014.75,1027.35,1022.195409546837,4865402,11231,4973391590.0,4588258,94.3,35.3,-17.65
14-January-2025,1048.05,1061.45,1046.3,1049.85,1053.1145845623503,194939,8113,205293104.0,65051,33.37,15.15,1.8
13-January-2025,1029.85,1062.9,1024.0,1048.95,1050.2691745103027,157240,7615,165144325.0,57184,36.37,38.9,19.1
10-January-2025,1058.95,1064.2,1037.0,1040.8,1045.68324887795,34535,2287,36112671.0,17433,50.48,27.2,-18.15
9-January-2025,1081.7,1081.7,1054.35,1061.55,1062.9550426352655,78808,5038,83769361.0,35878,45.53,27.35,-20.15
8-January-2025,1066.95,1082.3,1059.55,1075.0,1071.4883447245732,66279,4159,71017176.0,21158,31.92,22.75,8.05
7-January-2025,1060.2,1070.25,1056.05,1067.6,1066.2024298100182,110379,6222,117686358.0,36110,32.71,14.2,7.4
6-January-2025,1094.55,1094.55,1060.0,1064.15,1069.0616382806163,36990,2285,39544590.0,12281,33.2,34.55,-30.4
3-January-2025,1089.5,1093.4,1080.0,1084.2,1087.328456514266,218175,8135,237227886.0,93886,43.03,13.4,-5.3
2-January-2025,1075.95,1088.9,1068.0,1086.15,1080.0359300351404,75981,4959,82062210.0,30771,40.5,20.9,10.2
1-January-2025,1066.95,1076.95,1054.0,1072.05,1065.6336613095125,52951,3930,56426368.0,24171,45.65,22.95,5.1
31-December-2024,1066.0,1070.0,1058.95,1065.25,1064.4057211208103,39293,1993,41823694.0,15794,40.2,11.05,-0.75
30-December-2024,1075.95,1096.6,1064.0,1069.6,1077.8298249820189,208550,9211,224781410.0,63537,30.47,32.6,-6.35
27-December-2024,1077.1,1086.2,1075.7,1077.5,1079.281398882095,106628,6848,115081617.0,34787,32.62,10.5,0.4
26-December-2024,1082.1,1092.0,1073.1,1076.9,1080.4796173441337,136415,4388,147393627.0,31328,22.97,18.9,-5.2
24-December-2024,1079.15,1085.05,1076.0,1079.35,1081.090679258199,128552,6165,138976369.0,96697,75.22,9.05,0.2
23-December-2024,1079.15,1083.75,1072.7,1079.2,1078.464872187537,84890,4264,91550883.0,36056,42.47,11.05,0.05
20-December-2024,1106.95,1106.95,1067.6,1072.1,1080.397215680058,176632,8821,190832721.0,44535,25.21,39.35,-34.85
19-December-2024,1101.95,1119.0,1101.1,1108.45,1108.5888147038663,78782,5741,87336844.0,35279,44.78,17.9,6.5
18-December-2024,1139.2,1139.55,1116.5,1122.45,1126.476898928547,43959,2071,49518798.0,19800,45.04,23.05,-16.75
17-December-2024,1149.95,1151.65,1130.5,1135.95,1137.7788163080247,57346,2465,65247064.0,19211,33.5,21.15,-14.0
16-December-2024,1147.95,1154.9,1141.8,1150.55,1148.2041501065605,69444,3280,79735889.0,24915,35.88,13.1,2.6
13-December-2024,1144.0,1151.0,1113.95,1148.65,1138.1253584160524,169147,7302,192510490.0,52619,31.11,37.05,4.65
12-December-2024,1147.0,1154.0,1143.0,1145.6,1149.195574481028,65755,3754,75565355.0,31237,47.51,11.0,-1.4
11-December-2024,1151.0,1158.5,1144.6,1147.5,1149.2355190937376,769755,2965,884629787.0,731985,95.09,13.9,-3.5
10-December-2024,1159.95,1165.0,1151.25,1153.5,1157.6021413575927,71450,4203,82710673.0,28642,40.09,13.75,-6.45
9-December-2024,1185.2,1185.4,1161.0,1163.45,1172.919948603819,162658,6717,190784813.0,66166,40.68,24.4,-21.75
6-December-2024,1171.8,1193.65,1160.0,1186.05,1183.1019592707787,352376,11673,416896736.0,99164,28.14,33.65,14.25
5-December-2024,1167.55,1176.75,1150.75,1167.3,1164.3806068382687,90403,3145,105263500.0,26749,29.59,26.0,-0.25
4-December-2024,1162.9,1167.6,1154.25,1159.25,1161.4651128485027,359287,2841,417299316.0,281255,78.28,13.35,-3.65
3-December-2024,1142.2,1164.5,1138.35,1160.05,1155.4008209024612,75283,2485,86982040.0,28229,37.5,26.15,17.85
2-December-2024,1133.0,1141.4,1126.75,1136.75,1133.3483451421916,61818,4070,70061328.0,26327,42.59,14.65,3.75
29-November-2024,1132.5,1140.85,1127.95,1136.7,1136.1558089773755,168713,7917,191684255.0,48470,28.73,12.9,4.2
28-November-2024,1150.0,1154.2,1129.3,1132.5,1146.7171578249834,799810,7037,917155850.0,690116,86.28,24.9,-17.5
27-November-2024,1143.55,1155.35,1134.0,1150.3,1145.4657067137807,56600,2126,64833359.0,16967,29.98,21.35,6.75
26-November-2024,1161.3,1161.3,1142.15,1143.9,1149.5891028392714,32614,1545,37492699.0,13187,40.43,19.15,-17.4
25-November-2024,1155.3,1164.5,1142.85,1155.5,1148.7957825403485,944028,10438,1084495385.0,634252,67.19,21.65,0.2
22-November-2024,1136.95,1148.0,1128.25,1143.0,1138.3682794269032,319597,11801,363819087.0,91597,28.66,19.75,6.05
21-November-2024,1136.3,1152.0,1115.7,1139.1,1138.5002525852847,201912,5994,229876863.0,51561,25.54,36.3,2.8
19-November-2024,1130.0,1138.85,1122.1,1135.0,1131.5160957961382,127145,3012,143866614.0,26715,21.01,16.75,5.0
18-November-2024,1128.4,1136.3,1121.55,1126.15,1125.8850264669445,177580,12095,199934663.0,47916,26.98,14.75,-2.25
14-November-2024,1136.05,1150.55,1132.0,1140.7,1140.8643582465056,241666,12658,275708126.0,61163,25.31,18.55,4.65
13-November-2024,1150.3,1165.0,1135.05,1141.15,1150.2434180824155,161693,7310,185986309.0,73812,45.65,29.95,-9.15
12-November-2024,1166.65,1187.0,1154.0,1158.5,1167.332826135961,124212,4961,144996745.0,56180,45.23,33.0,-8.15
11-November-2024,1156.0,1176.8,1142.85,1170.7,1166.3874550094345,721818,28549,841919460.0,126168,17.48,33.95,14.7
8-November-2024,1159.45,1167.6,1151.4,1161.5,1160.9521571603711,137032,5462,159087596.0,44241,32.29,16.2,2.05
7-November-2024,1170.0,1176.2,1151.05,1160.8,1158.6704556419709,51817,3275,60038827.0,18040,34.81,25.15,-9.2
6-November-2024,1171.15,1183.35,1164.05,1167.1,1172.4332397150467,82961,2944,97266234.0,33566,40.46,19.3,-4.05
5-November-2024,1141.7,1174.75,1133.6,1171.15,1155.342029445414,119747,5968,138348742.0,51507,43.01,41.15,29.45
4-November-2024,1174.85,1176.45,1135.9,1140.05,1147.4041937486306,109544,3678,125691245.0,33723,30.78,40.55,-34.8
1-November-2024,1160.05,1173.25,1160.05,1168.15,1169.4379020286985,22231,1405,25997774.0,12008,54.01,13.2,8.1
31-October-2024,1166.95,1177.75,1153.55,1158.5,1161.2611985546407,285327,12374,331339174.0,76765,26.9,24.2,-8.45
30-October-2024,1180.0,1189.15,1165.0,1172.55,1174.6169439396056,71530,2368,84020350.0,24026,33.59,24.15,-7.45
29-October-2024,1179.95,1190.6,1158.0,1186.0,1175.738997845221,54762,2229,64385819.0,19604,35.8,32.6,6.05
28-October-2024,1190.05,1192.75,1166.75,1170.65,1174.956379182438,369342,14878,433960739.0,47964,12.99,26.0,-19.4
25-October-2024,1182.0,1201.1,1170.3,1187.65,1184.736227138781,320685,13534,379927137.0,102890,32.08,30.8,5.65
24-October-2024,1163.9,1175.0,1154.25,1167.95,1164.9733704362527,56779,2703,66146023.0,18781,33.08,20.75,4.05
23-October-2024,1174.0,1183.0,1159.05,1160.5,1170.2571752957406,81913,4064,95859276.0,37137,45.34,23.95,-13.5
22-October-2024,1190.55,1197.9,1173.0,1175.8,1184.985752617457,95035,5812,112615121.0,49548,52.14,24.9,-14.75
21-October-2024,1199.85,1215.1,1186.3,1190.55,1194.7698038467267,429664,12153,513349573.0,75006,17.46,28.8,-9.3
18-October-2024,1157.7,1203.7,1156.05,1195.25,1184.2352199811864,713311,31663,844728009.0,236047,33.09,47.65,37.55
17-October-2024,1152.95,1152.95,1123.95,1132.15,1133.2595245265973,106252,4725,120411091.0,48808,45.94,29.0,-20.8
16-October-2024,1149.25,1162.85,1148.6,1152.25,1154.3221042377008,51325,3505,59245582.0,22462,43.76,14.25,3.0
15-October-2024,1165.0,1172.0,1149.45,1155.1,1160.8533547571583,318026,5678,369181549.0,237796,74.77,22.55,-9.9
14-October-2024,1172.45,1175.0,1156.6,1164.4,1164.83494484986,399727,8936,465615978.0,159602,39.93,18.4,-8.05
11-October-2024,1181.05,1188.3,1165.85,1172.4,1176.8504943355508,944399,11398,1111416430.0,657950,69.67,22.45,-8.65
10-October-2024,1172.05,1191.35,1172.05,1183.75,1182.8939673572884,62311,2008,73707306.0,24640,39.54,19.3,11.7
9-October-2024,1154.0,1184.45,1154.0,1170.1,1171.919103382735,127323,2999,149212256.0,20788,16.33,30.45,16.1
8-October-2024,1147.15,1167.9,1143.0,1152.25,1158.7900795447197,46389,3320,53755113.0,11024,23.76,24.9,5.1
7-October-2024,1181.35,1184.85,1130.35,1145.4,1156.8120947121872,3176909,28347,3675086755.0,2092607,65.87,54.5,-35.95
4-October-2024,1174.7,1202.55,1174.0,1177.5,1184.793261634074,3635184,22652,4306941508.0,3247591,89.34,28.55,2.8
3-October-2024,1202.05,1219.3,1173.5,1175.45,1179.03091675302,1214002,7765,1431345891.0,1131655,93.22,45.8,-26.6
1-October-2024,1227.3,1242.9,1224.45,1225.9,1233.049945061653,81910,5265,100999121.0,31984,39.05,18.45,-1.4
30-September-2024,1266.95,1273.25,1229.15,1232.45,1237.7269999557604,384271,13303,475622592.0,95729,24.91,44.1,-34.5
27-September-2024,1271.15,1281.75,1257.85,1272.15,1271.7045140574244,107132,5238,136240248.0,33370,31.15,23.9,1.0
26-September-2024,1269.0,1281.0,1262.2,1276.3,1272.7943172896312,100621,4638,128069837.0,36501,36.28,18.8,7.3
25-September-2024,1232.05,1270.9,1232.05,1267.85,1256.5931294411369,208280,7890,261723217.0,132217,63.48,38.85,35.8
24-September-2024,1242.1,1247.0,1235.45,1239.75,1240.6111553016608,41487,5732,51469235.0,14463,34.86,11.55,-2.35
23-September-2024,1250.05,1252.25,1240.65,1246.7,1247.1540381538973,383814,11659,478675180.0,117245,30.55,11.6,-3.35
20-September-2024,1243.0,1250.0,1229.3,1245.55,1240.4747743167256,859501,25551,1066189309.0,127772,14.87,20.7,2.55
19-September-2024,1245.05,1261.5,1239.0,1242.55,1250.1582932916785,58897,3176,73630573.0,18388,31.22,22.5,-2.5
18-September-2024,1231.0,1250.1,1225.0,1238.35,1238.0302303331475,70029,5149,86698019.0,36513,52.14,25.1,7.35
17-September-2024,1237.55,1240.5,1227.6,1231.3,1234.6401770496807,117933,8803,145604820.0,75324,63.87,12.9,-6.25
16-September-2024,1220.65,1234.55,1217.7,1231.5,1230.029574184402,592510,24483,728804823.0,184921,31.21,16.85,10.85
13-September-2024,1210.0,1219.8,1201.0,1217.7,1213.6291235629965,453461,15469,550333476.0,109459,24.14,18.8,7.7
12-September-2024,1186.65,1205.4,1177.0,1203.35,1194.464148166319,40765,3151,48692331.0,16988,41.67,28.4,16.7
11-September-2024,1187.0,1194.6,1181.3,1186.05,1186.61853575215,33956,2054,40292819.0,10719,31.57,13.3,-0.95
10-September-2024,1184.95,1190.75,1173.3,1187.0,1185.7539869407965,82394,3450,97699014.0,28901,35.08,17.45,2.05
9-September-2024,1157.95,1175.75,1145.0,1170.65,1157.845711193928,197759,8050,228974410.0,56403,28.52,30.75,12.7
6-September-2024,1179.95,1181.0,1151.25,1159.15,1161.2031295985491,502876,21978,583941185.0,70519,14.02,29.75,-20.8
5-September-2024,1182.2,1182.2,1173.8,1180.7,1178.7015704765988,25661,1649,30246661.0,9375,36.53,8.4,-1.5
4-September-2024,1166.7,1188.45,1166.7,1177.5,1176.6758761258377,93708,5071,110263943.0,42869,45.75,21.75,10.8
