Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-August-2021,703.7,707.25,698.9,702.5,702.029613659321,184138,5184,129270329.0,65278,35.45,8.35,-1.2
17-August-2021,700.0,702.8,691.55,701.0,697.237324678335,129405,3284,90225996.0,41908,32.39,11.25,1.0
18-August-2021,702.1,702.1,683.75,688.4,691.173106945652,190882,4513,131932505.0,66868,35.03,18.35,-13.7
20-August-2021,680.1,684.45,675.35,680.4,679.712912989326,298676,10601,203013934.0,113202,37.9,9.1,0.3
23-August-2021,686.5,688.9,674.0,682.6,680.084033449514,153784,3584,104586043.0,51619,33.57,14.9,-3.9
24-August-2021,683.0,697.3,680.7,694.35,689.560514312438,164647,3979,113534070.0,41489,25.2,16.6,11.35
25-August-2021,700.0,700.15,687.2,690.9,693.310186813568,201859,4064,139950901.0,38568,19.11,12.95,-9.1
26-August-2021,693.0,701.5,690.0,698.45,696.571535913473,188982,3611,131639482.0,59491,31.48,11.5,5.45
27-August-2021,695.5,700.25,689.2,699.6,693.908648154623,163029,3252,113127233.0,41466,25.43,11.05,4.1
30-August-2021,704.2,715.0,701.0,713.55,709.495003731415,261295,5707,185387497.0,102078,39.07,14.0,9.35
31-August-2021,716.4,719.9,709.45,718.85,716.10908497474,211404,4597,151388325.0,64584,30.55,10.45,2.45
1-September-2021,726.0,734.85,717.6,719.2,725.077115714827,448430,6825,325146331.0,247977,55.3,17.25,-6.8
2-September-2021,721.4,727.95,717.65,725.1,724.513371398367,181619,3598,131585394.0,80971,44.58,10.3,3.7
3-September-2021,725.3,731.6,721.15,724.6,725.104687579354,177213,3607,128497977.0,48991,27.65,10.45,-0.7
6-September-2021,725.9,728.0,719.85,721.0,721.973266968421,190663,6214,137653589.0,108222,56.76,8.15,-4.9
7-September-2021,722.4,722.4,711.7,716.55,717.764585071562,140229,2979,100651410.0,57645,41.11,10.7,-5.85
8-September-2021,717.7,722.7,715.15,720.7,719.316684330997,112279,2375,80764158.0,27334,24.34,7.55,3.0
9-September-2021,721.0,723.8,717.85,720.2,720.372454874029,94347,2249,67964980.0,24348,25.81,5.95,-0.8
13-September-2021,719.7,719.7,705.5,707.3,708.874539837197,145329,4530,103020028.0,66071,45.46,14.2,-12.4
14-September-2021,714.8,714.8,706.6,707.4,709.82479338843,88330,2388,62698824.0,33281,37.68,8.2,-7.4
15-September-2021,708.0,715.9,706.5,714.1,710.68608440249,136868,2975,97270183.0,48497,35.43,9.4,6.1
16-September-2021,719.4,729.1,712.6,726.95,721.557502168257,328605,6160,237107403.0,102642,31.24,16.5,7.55
17-September-2021,731.0,734.4,714.1,720.0,725.735846534631,216961,5083,157456375.0,79862,36.81,20.3,-11.0
20-September-2021,708.9,720.2,706.8,710.05,715.166152099081,169074,3762,120916002.0,50315,29.76,13.4,1.15
21-September-2021,710.0,714.3,694.2,711.25,703.031357122941,365818,12414,257181525.0,130806,35.76,20.1,1.25
22-September-2021,716.8,716.8,702.25,703.4,711.165024719452,12189186,5609,8668522763.0,12060116,98.94,14.55,-13.4
23-September-2021,708.6,719.9,707.85,717.4,704.397578590361,5263050,11000,3707279676.0,5065596,96.25,12.05,8.8
24-September-2021,721.5,724.45,716.45,722.7,720.981390460206,358687,9641,258606652.0,209327,58.36,8.0,1.2
27-September-2021,724.5,731.9,722.7,729.9,727.846060523397,278603,5824,202780096.0,100678,36.14,9.2,5.4
28-September-2021,734.8,735.0,706.7,717.0,728.832936860231,5166807,7263,3765739120.0,4933212,95.48,28.3,-17.8
29-September-2021,705.8,711.6,701.45,709.75,706.863063997844,248649,4519,175760794.0,71540,28.77,10.15,3.95
30-September-2021,710.0,713.6,698.7,700.8,705.896045840614,295284,10251,208439808.0,120708,40.88,14.9,-9.2
1-October-2021,696.0,696.0,688.35,692.2,691.972596400077,324118,7420,224280774.0,173343,53.48,7.65,-3.8
4-October-2021,697.85,703.25,694.25,700.1,699.343950975762,171507,3749,119942383.0,47730,27.83,9.0,2.25
5-October-2021,694.8,698.95,692.0,697.3,695.684165328753,133915,4102,93162545.0,42613,31.82,6.95,2.5
6-October-2021,698.0,705.0,688.5,690.05,696.780204973577,380732,12122,265286521.0,136475,35.85,16.5,-7.95
7-October-2021,695.5,704.8,693.6,702.1,699.476048185154,404938,11371,283244432.0,224069,55.33,11.2,6.6
8-October-2021,704.6,709.9,698.7,702.85,703.398859704997,160134,4224,112638073.0,55265,34.51,11.2,-1.75
11-October-2021,704.4,719.65,701.25,713.1,703.83487915506,4969633,4915,3497801042.0,4812099,96.83,18.4,8.7
12-October-2021,708.75,712.9,704.55,708.7,708.181811627045,194168,3513,137506246.0,53252,27.43,8.35,-0.05
13-October-2021,711.2,715.95,708.0,709.8,712.479806550946,317603,8195,226285724.0,189094,59.54,7.95,-1.4
14-October-2021,711.0,729.5,709.55,727.1,720.011041113125,213022,4552,153378192.0,104441,49.03,19.95,16.1
18-October-2021,737.0,749.05,732.25,745.1,743.381413527364,362554,7841,269515905.0,126393,34.86,16.8,8.1
19-October-2021,754.0,754.0,738.95,747.2,747.304216075901,186453,4503,139337113.0,75241,40.35,15.05,-6.8
20-October-2021,747.5,757.4,742.0,745.55,747.636160387491,5040842,5710,3768715758.0,4824503,95.71,15.4,-1.95
21-October-2021,740.0,760.0,737.9,756.85,749.753597795319,227153,6116,170308779.0,63355,27.89,22.1,16.85
22-October-2021,758.0,765.55,753.25,759.1,760.152989680541,405060,11942,307907570.0,168742,41.66,12.3,1.1
25-October-2021,800.0,859.7,798.45,841.05,830.937129504825,2787317,48254,2316085187.0,1089001,39.07,61.25,41.05
26-October-2021,824.3,841.85,822.6,829.0,830.140098064903,347321,9016,288325089.0,106532,30.67,19.25,4.7
27-October-2021,829.15,849.0,824.0,835.35,841.25841372025,603954,10665,508081384.0,241119,39.92,25.0,6.2
28-October-2021,825.0,830.1,796.1,798.65,810.800125846289,370293,15939,300233611.0,138625,37.44,34.0,-26.35
29-October-2021,799.9,808.75,784.0,802.3,799.897349812008,327939,8403,262317537.0,119353,36.39,24.75,2.4
1-November-2021,808.0,809.75,793.0,804.45,802.300939561453,471603,10117,378367530.0,275708,58.46,16.75,-3.55
2-November-2021,809.0,809.75,798.55,800.75,803.314853083297,194532,6854,156270445.0,62043,31.89,11.2,-8.25
3-November-2021,805.05,805.55,780.75,785.75,792.261926184356,217840,6210,172586338.0,86349,39.64,24.8,-19.3
4-November-2021,789.5,793.5,779.0,782.4,784.636651931578,124872,7225,97979148.0,84258,67.48,14.5,-7.1
8-November-2021,790.2,791.25,773.2,780.25,780.271128783724,306312,13858,239006410.0,119930,39.15,18.05,-9.95
9-November-2021,784.75,788.5,779.35,786.65,785.008862275449,283900,9148,222864016.0,124622,43.9,9.15,1.9
10-November-2021,783.2,784.3,773.05,780.8,777.65863635752,222947,12136,173376660.0,90339,40.52,11.25,-2.4
11-November-2021,777.0,777.0,766.3,772.3,772.301505053702,230623,5010,178110490.0,122770,53.23,10.7,-4.7
12-November-2021,773.0,779.95,771.1,776.8,774.980014771212,272151,8126,210911586.0,140500,51.63,8.85,3.8
15-November-2021,777.0,784.5,771.7,773.35,777.124660705067,300255,10613,233335565.0,146799,48.89,12.8,-3.65
16-November-2021,771.25,776.0,762.0,764.5,767.66459009925,395364,16815,303506943.0,259844,65.72,14.0,-6.75
17-November-2021,761.8,771.6,757.2,761.25,765.876140094307,332319,12487,254515193.0,166618,50.14,14.4,-0.55
18-November-2021,765.8,767.45,756.55,763.2,761.716624433107,889498,18338,677545414.0,744202,83.67,10.9,-2.6
22-November-2021,766.95,769.8,740.15,752.95,753.80273870193,730346,27138,550536815.0,355022,48.61,29.65,-14.0
23-November-2021,743.0,757.95,731.2,751.85,745.161255324072,583435,20060,434753157.0,265346,45.48,26.75,8.85
24-November-2021,751.7,772.25,746.75,760.2,762.62439999608,510205,18675,389094782.0,257965,50.56,25.5,8.5
25-November-2021,758.0,758.0,745.55,750.9,749.534422079634,568850,16915,426372656.0,351818,61.85,12.45,-7.1
26-November-2021,740.7,742.1,718.4,721.95,730.616244408685,564268,17843,412263367.0,362736,64.28,23.7,-18.75
29-November-2021,724.55,726.8,710.8,718.2,720.175559968746,491456,13254,353934600.0,178301,36.28,16.0,-6.35
30-November-2021,717.9,732.25,711.0,714.3,722.435220705917,654808,13054,473056362.0,393917,60.16,21.25,-3.6
1-December-2021,715.6,732.7,715.6,728.25,725.777363546769,270917,7352,196625426.0,77951,28.77,17.1,12.65
2-December-2021,726.0,727.1,715.25,722.55,721.549102769791,566577,23166,408813126.0,322343,56.89,11.85,-3.45
3-December-2021,720.65,729.6,715.15,716.6,723.454938105964,737874,20858,533818589.0,382230,51.8,14.45,-4.05
6-December-2021,717.5,726.75,707.85,710.05,719.110052136589,1008313,29734,725088014.0,584250,57.94,18.9,-7.45
7-December-2021,716.1,740.8,712.2,734.65,721.926592072955,5371409,28340,3877762994.0,4274609,79.58,28.6,18.55
8-December-2021,748.9,758.8,744.25,753.4,745.738809717469,2011388,26160,1499970093.0,1423276,70.76,14.55,4.5
9-December-2021,757.35,763.0,748.6,755.25,756.871376733268,948281,16943,717726746.0,569089,60.01,14.4,-2.1
10-December-2021,755.9,759.4,751.1,758.0,755.010681176638,655733,13705,495085419.0,406182,61.94,8.3,2.1
13-December-2021,763.9,769.65,752.45,753.95,762.28332173754,721526,16799,550007236.0,412950,57.23,17.2,-9.95
14-December-2021,751.9,764.3,746.4,758.85,753.63573484536,438793,6860,330690085.0,278742,63.52,17.9,6.95
15-December-2021,758.9,759.5,751.0,752.6,755.556151723576,515701,12306,389641063.0,326930,63.4,8.5,-6.3
16-December-2021,756.5,757.9,738.95,741.3,747.429011957284,802607,17608,599891757.0,545767,68.0,18.95,-15.2
17-December-2021,741.0,741.3,726.2,728.2,731.631535482032,617552,21073,451820518.0,342263,55.42,15.1,-12.8
20-December-2021,718.0,720.0,698.15,710.05,708.165491490314,652668,20092,462196955.0,397010,60.83,21.85,-7.95
21-December-2021,723.8,728.85,716.45,720.35,724.263413128397,816383,15994,591276338.0,596585,73.08,12.4,-3.45
22-December-2021,724.25,735.0,720.2,732.9,728.108971104451,549531,16822,400118451.0,362318,65.93,14.8,8.65
23-December-2021,737.3,739.0,728.1,731.0,734.213142488129,517208,13744,379740911.0,269236,52.06,10.9,-6.3
24-December-2021,732.2,733.9,719.75,727.45,724.811085336544,430226,8892,311832574.0,281219,65.37,14.15,-4.75
27-December-2021,720.25,738.65,716.0,735.75,731.136217657674,434995,12431,318040599.0,172242,39.6,22.65,15.5
28-December-2021,741.7,742.7,732.5,736.05,736.663170026982,564828,12108,416087985.0,312804,55.38,10.2,-5.65
29-December-2021,738.85,745.0,731.75,735.65,740.271417833177,401768,11458,297417367.0,189083,47.06,13.25,-3.2
30-December-2021,733.0,740.5,729.1,735.85,735.690408104689,376276,11048,276822644.0,252238,67.04,11.4,2.85
31-December-2021,737.0,746.2,736.95,740.25,742.125115631095,358900,11546,266348704.0,175650,48.94,9.25,3.25
3-January-2022,743.9,765.5,743.1,764.75,756.615360733153,628082,20827,475216489.0,325327,51.8,22.4,20.85
4-January-2022,766.4,778.0,763.4,772.9,772.164703808893,544699,21669,420597342.0,295738,54.29,14.6,6.5
5-January-2022,772.9,795.55,771.15,787.6,787.767288438182,970721,29905,764702250.0,644847,66.43,24.4,14.7
6-January-2022,776.4,792.4,774.1,785.05,781.889713193117,379175,10405,296473032.0,155055,40.89,18.3,8.65
7-January-2022,792.0,802.3,786.2,793.35,795.745975496635,456019,15674,362875284.0,230320,50.51,16.1,1.35
10-January-2022,798.2,812.3,798.2,810.5,805.396909655589,532562,19213,428923789.0,343833,64.56,14.1,12.3
11-January-2022,808.0,814.4,802.1,810.45,808.729165476667,210084,7363,169901058.0,71799,34.18,12.3,2.45
12-January-2022,817.8,825.35,814.05,824.1,821.01301476536,248487,6333,204011061.0,86816,34.94,11.3,6.3
13-January-2022,820.0,827.8,817.4,824.4,823.825526825876,297679,10750,245235559.0,167052,56.12,10.4,4.4
14-January-2022,824.0,824.0,811.55,820.2,817.16264023304,166152,5494,135773207.0,66971,40.31,12.45,-3.8
17-January-2022,819.35,828.7,814.5,819.4,821.237967109805,282455,12658,231962770.0,182647,64.66,14.2,0.05
18-January-2022,821.0,836.0,818.25,823.35,827.119595057609,469894,15683,388658535.0,247451,52.66,17.75,2.35
19-January-2022,818.2,820.8,803.25,808.35,811.917142440069,493232,17463,400463516.0,208459,42.26,17.55,-9.85
20-January-2022,806.0,812.5,796.8,809.95,805.467213296809,270140,11185,217588913.0,147183,54.48,15.7,3.95
21-January-2022,806.5,811.35,795.55,804.6,803.224307638132,352128,9205,282837769.0,167557,47.58,15.8,-1.9
24-January-2022,818.8,818.8,782.7,798.2,801.498978211076,1190559,38686,954231822.0,436202,36.64,36.1,-20.6
25-January-2022,790.0,804.55,786.25,801.55,798.12753474046,559722,15292,446729540.0,218437,39.03,18.3,11.55
27-January-2022,790.0,801.4,781.3,794.0,791.463462252488,490178,11447,387957977.0,194182,39.61,20.1,4.0
28-January-2022,818.0,818.0,778.8,781.1,793.386265066949,359230,9321,285008148.0,187881,52.3,39.2,-36.9
31-January-2022,789.0,798.4,783.95,789.25,791.165609747247,220452,9453,174414041.0,95416,43.28,14.45,0.25
1-February-2022,800.0,812.55,789.3,809.9,807.281604444227,941086,29248,759721416.0,441808,46.95,23.25,9.9
2-February-2022,814.75,818.7,808.95,813.8,814.514031447733,601506,11308,489935077.0,398693,66.28,9.75,-0.95
3-February-2022,813.05,818.35,806.0,808.85,811.103307431388,268577,11310,217843693.0,110508,41.15,12.35,-4.2
4-February-2022,808.85,812.0,796.0,804.95,804.141974584228,357888,6474,287792763.0,238915,66.76,16.0,-3.9
7-February-2022,803.0,804.9,781.5,786.35,793.861485766558,3463182,11360,2749286808.0,3245695,93.72,23.4,-16.65
8-February-2022,787.3,795.5,774.35,792.7,784.853958814727,461767,10655,362419658.0,265471,57.49,21.15,5.4
9-February-2022,795.55,804.0,794.25,802.7,799.506348494776,434985,12407,347773269.0,231181,53.15,9.75,7.15
10-February-2022,807.0,808.95,796.4,805.25,804.125891394911,425597,8620,342233567.0,234610,55.12,12.55,-1.75
11-February-2022,796.4,797.35,788.05,791.05,792.844418877783,166884,5437,132313048.0,62041,37.18,9.3,-5.35
14-February-2022,750.1,772.0,750.1,753.65,761.03353350112,895582,44266,681567934.0,363312,40.57,21.9,3.55
15-February-2022,754.0,777.9,743.6,776.15,758.478544140203,563296,12310,427247930.0,282493,50.15,34.3,22.15
16-February-2022,775.9,777.6,760.3,765.35,769.867709342677,475763,15007,366274571.0,229526,48.24,17.3,-10.55
17-February-2022,767.4,767.4,746.4,750.05,756.423833465182,764765,24054,578486473.0,536695,70.18,21.0,-17.35
18-February-2022,745.0,756.65,745.0,749.55,751.405211411355,448746,10321,337190083.0,283487,63.17,11.65,4.55
21-February-2022,743.35,762.85,739.8,754.3,753.897897642058,563415,16534,424757384.0,163864,29.08,23.05,10.95
22-February-2022,741.0,759.6,737.55,751.4,747.94960931821,405829,7855,303539642.0,231759,57.11,22.05,10.4
23-February-2022,754.15,756.55,742.8,744.7,749.443524844667,581654,14588,435916824.0,382812,65.81,13.75,-9.45
24-February-2022,715.0,726.85,702.6,707.25,720.541051661875,1697751,52783,1223299291.0,624658,36.79,24.25,-7.75
25-February-2022,727.0,739.0,720.6,730.45,733.729829223942,471846,10367,346207485.0,297269,63.0,18.4,3.45
28-February-2022,728.0,744.0,715.35,742.45,729.971454905629,508844,22266,371441595.0,250384,49.21,28.65,14.45
2-March-2022,717.95,722.35,708.0,714.7,713.445060399961,822931,19506,587116057.0,437558,53.17,14.35,-3.25
3-March-2022,717.95,721.8,693.65,698.3,706.899939193512,629867,16832,445252944.0,322993,51.28,28.15,-19.65
4-March-2022,692.0,706.5,685.05,688.2,693.160350564814,980589,33746,679705415.0,452531,46.15,21.45,-3.8
7-March-2022,661.2,666.55,642.0,652.35,653.486776333677,1805891,78301,1180125888.0,780888,43.24,24.55,-8.85
8-March-2022,645.0,669.15,643.25,664.95,652.602864610929,849330,19374,554275191.0,335794,39.54,25.9,19.95
9-March-2022,665.3,674.6,658.15,667.15,666.895189023948,1088989,24791,726241525.0,673920,61.88,16.45,1.85
10-March-2022,698.0,701.0,674.0,676.55,691.905729608202,1074611,18492,743529508.0,655603,61.01,27.0,-21.45
11-March-2022,675.0,684.7,670.8,678.05,677.257715384386,638173,17117,432207588.0,380068,59.56,13.9,3.05
14-March-2022,679.45,698.3,677.6,696.1,690.711154770384,638785,20279,441215925.0,276711,43.32,20.7,16.65
15-March-2022,701.8,708.05,688.1,697.35,699.582501795181,764547,16045,534863703.0,403102,52.72,19.95,-4.45
16-March-2022,707.4,711.35,701.2,708.05,706.828219551692,586650,14902,414660775.0,248368,42.34,10.15,0.65
17-March-2022,720.0,724.8,715.8,719.95,720.589784293585,653249,18729,470724556.0,351019,53.73,9.0,-0.05
21-March-2022,721.0,722.35,705.75,710.6,711.93833331572,283881,7629,202105766.0,137537,48.45,16.6,-10.4
22-March-2022,708.8,720.85,699.65,718.75,709.869199883793,268486,7887,190589942.0,128363,47.81,21.2,9.95
23-March-2022,724.05,727.0,714.4,718.2,720.215670744643,424230,12427,305537094.0,170450,40.18,12.6,-5.85
24-March-2022,705.0,712.35,699.0,704.3,705.955783294719,391481,12214,276368276.0,167277,42.73,13.35,-0.7
25-March-2022,708.0,708.0,696.95,699.15,700.841360591361,571428,19245,400480377.0,271384,47.49,11.05,-8.85
28-March-2022,700.0,713.25,695.75,710.25,703.24518153608,428923,7319,301638033.0,195908,45.67,17.5,10.25
29-March-2022,713.5,716.9,705.9,715.25,712.810972800714,210557,5844,150087340.0,75905,36.05,11.0,1.75
30-March-2022,719.0,731.7,719.0,730.05,726.748629185554,218848,5997,159047484.0,90001,41.12,12.7,11.05
31-March-2022,737.5,737.75,727.9,730.25,732.593907297407,167676,5432,122838416.0,61577,36.72,9.85,-7.25
1-April-2022,726.4,738.0,724.1,736.5,731.673903987154,264048,7104,193197031.0,88646,33.57,13.9,10.1
4-April-2022,742.0,749.7,725.5,746.45,741.772327098881,733772,20770,544291764.0,327901,44.69,24.2,4.45
5-April-2022,747.5,755.25,738.0,742.15,748.293647701881,495427,10972,370724877.0,333046,67.22,17.25,-5.35
6-April-2022,731.1,744.9,731.1,740.75,738.634380168938,634197,14881,468439708.0,384858,60.68,13.8,9.65
7-April-2022,738.0,757.8,737.95,749.05,749.904475456494,355919,8832,266905251.0,151390,42.53,19.85,11.05
8-April-2022,751.0,756.0,743.5,754.35,750.977236108781,613823,22301,460967100.0,345781,56.33,12.5,3.35
11-April-2022,753.9,765.35,751.55,759.7,761.378426033704,782647,21661,595890541.0,479395,61.25,13.8,5.8
12-April-2022,758.5,768.75,750.1,764.15,758.645513071373,725708,21094,550555118.0,377604,52.03,18.65,5.65
13-April-2022,770.0,772.5,760.95,762.35,767.813824109662,636135,15973,488433247.0,394363,61.99,11.55,-7.65
18-April-2022,749.0,762.55,749.0,758.75,756.557995456736,493918,22114,373677612.0,262112,53.07,13.55,9.75
19-April-2022,760.0,777.95,756.85,766.65,768.730182968367,917481,19802,705295337.0,422238,46.02,21.1,6.65
20-April-2022,766.5,769.7,753.65,755.55,760.604562418392,928981,19753,706587187.0,643812,69.3,16.05,-10.95
21-April-2022,758.75,763.95,751.35,762.25,758.342405622194,271780,8642,206102299.0,152791,56.22,12.6,3.5
22-April-2022,757.1,757.85,746.0,747.35,752.859869280062,531518,12274,400158572.0,393414,74.02,11.85,-9.75
25-April-2022,748.0,762.2,745.0,752.8,756.093788137519,853818,19609,645566486.0,306048,35.84,17.2,4.8
26-April-2022,767.4,768.0,751.5,753.7,758.596325374264,623356,14710,472875571.0,260017,41.71,16.5,-13.7
27-April-2022,749.45,749.75,732.6,737.05,738.442768420922,481762,12491,355753665.0,328698,68.23,17.15,-12.4
28-April-2022,742.0,752.0,734.45,747.3,743.471235369371,503396,14266,374260446.0,207061,41.13,17.55,5.3
29-April-2022,750.0,759.75,740.5,743.55,754.315529865807,678351,16650,511690694.0,344490,50.78,19.25,-6.45
2-May-2022,732.0,743.55,732.0,741.0,738.338681711601,222622,9769,164370434.0,99111,44.52,11.55,9.0
4-May-2022,747.0,747.0,721.0,723.9,740.666875944116,5542881,6687,4105428354.0,5402263,97.46,26.0,-23.1
5-May-2022,730.0,742.95,726.8,728.6,734.902370532072,188734,8034,138701064.0,101588,53.83,16.15,-1.4
6-May-2022,717.8,722.6,710.45,719.6,716.045157245403,188209,7077,134766143.0,68882,36.6,12.15,1.8
9-May-2022,706.0,720.0,704.75,710.3,711.905668271604,305931,14848,217794013.0,132947,43.46,15.25,4.3
10-May-2022,705.8,720.0,705.8,711.25,713.405797184264,875011,10590,624237920.0,703435,80.39,14.2,5.45
11-May-2022,719.5,719.5,707.35,714.15,714.055176660663,151024,4831,107839469.0,47134,31.21,12.15,-5.35
12-May-2022,708.95,710.5,693.6,695.9,700.39022776445,246351,10166,172541833.0,103814,42.14,16.9,-13.05
13-May-2022,702.0,703.15,675.0,677.45,689.926848228615,419361,25392,289328413.0,190508,45.43,28.15,-24.55
16-May-2022,677.0,690.9,675.6,683.2,684.24978517005,209468,10465,143328434.0,88272,42.14,15.3,6.2
17-May-2022,685.25,711.95,685.25,710.35,702.975255705666,341897,11187,240345131.0,199828,58.45,26.7,25.1
18-May-2022,711.35,717.2,706.15,707.05,711.438135070049,179803,7751,127918711.0,66251,36.85,11.05,-4.3
19-May-2022,690.15,698.6,685.8,690.3,695.469957137494,383552,6485,266748893.0,301382,78.58,12.8,0.15
20-May-2022,695.0,711.85,694.05,709.55,705.715568657874,322250,9249,227416842.0,185486,57.56,17.8,14.55
23-May-2022,709.0,725.75,708.2,711.05,717.858669055449,498999,11223,358210758.0,277292,55.57,17.55,2.05
24-May-2022,707.0,717.0,706.0,708.1,712.614941321321,409348,11061,291707501.0,285538,69.75,11.0,1.1
25-May-2022,712.0,720.9,711.8,713.45,716.924520042261,237573,4592,170321909.0,112468,47.34,9.1,1.45
26-May-2022,721.0,732.6,715.4,729.15,721.524339692408,565229,14275,407826481.0,312041,55.21,17.2,8.15
27-May-2022,732.0,741.0,731.25,739.75,737.631360550556,461497,12688,340414660.0,252601,54.74,9.75,7.75
30-May-2022,748.8,751.9,744.3,748.45,748.243176351388,129293,3628,96742605.0,57028,44.11,7.6,-0.35
31-May-2022,739.5,756.6,739.5,751.5,750.88363976074,154142,3686,115742706.0,55715,36.15,17.1,12.0
1-June-2022,746.2,755.1,744.3,752.7,750.903072503126,120781,4015,90694824.0,46856,38.79,10.8,6.5
2-June-2022,752.0,752.05,743.15,750.0,748.135286727795,191837,7048,143520029.0,96326,50.21,8.9,-2.0
3-June-2022,753.5,757.2,741.0,743.6,750.184929251739,252091,6772,189114869.0,133331,52.89,16.2,-9.9
6-June-2022,738.9,750.95,738.9,746.9,747.823766118379,212723,3777,159079315.0,83037,39.04,12.05,8.0
7-June-2022,743.5,743.5,732.4,735.25,737.764455259128,216167,9664,159480329.0,110239,51.0,11.1,-8.25
8-June-2022,737.0,741.05,726.55,729.5,735.668838783168,358176,8792,263498922.0,234257,65.4,14.5,-7.5
9-June-2022,722.35,733.9,722.35,732.95,728.433000531303,271032,7987,197428653.0,163976,60.5,11.55,10.6
1-July-2022,702.0,706.45,694.3,704.0,701.7423829736244,216981,5259,152264764.0,37638,17.35,12.15,2.0
4-July-2022,704.0,721.1,704.0,719.85,714.5341301150986,282888,8709,202133131.0,127392,45.03,17.1,15.85
5-July-2022,721.5,732.0,718.0,719.45,728.0351683904224,212037,4848,154370393.0,122665,57.85,14.0,-2.05
6-July-2022,720.5,731.8,720.5,726.05,726.5304304994582,253775,10230,184375260.0,105791,41.69,11.3,5.55
7-July-2022,735.2,743.5,733.15,741.95,737.8383067269866,311893,12224,230126603.0,191953,61.54,10.35,6.75
