Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-July-2025,1471.15,1482.00,1470.15,1473.55,1474.240997161799177991,1748643,33110,2577921200.00,566235,32.38,11.85,2.40
21-July-2025,1440.65,1467.60,1436.35,1465.85,1456.394232127430849315,672553,17448,979502310.00,383737,57.06,31.25,25.20
18-July-2025,1417.00,1428.65,1408.35,1426.50,1415.942887973784643704,252066,8610,356911060.00,149339,59.25,20.30,9.50
17-July-2025,1420.95,1421.00,1409.30,1419.05,1413.880798807973627428,1383862,7998,1956615910.00,769537,55.61,11.70,-1.90
16-July-2025,1423.05,1429.15,1419.00,1425.05,1425.026033440620508932,618589,4516,881505429.00,575406,93.02,10.15,2.00
15-July-2025,1422.00,1433.80,1419.90,1431.45,1429.520198771764930782,1004368,13211,1435764343.00,184940,18.41,13.90,9.45
14-July-2025,1424.00,1424.70,1416.00,1422.75,1421.656735974462911868,1956057,5340,2780841610.00,1929090,98.62,8.70,-1.25
11-July-2025,1423.60,1427.95,1414.55,1422.20,1419.610018151901379022,306304,5727,434832227.00,233431,76.21,13.40,-1.40
10-July-2025,1433.00,1438.65,1422.25,1424.50,1426.351307743636303969,182834,6349,260785515.00,115543,63.20,16.40,-8.50
9-July-2025,1439.95,1439.95,1426.60,1432.00,1431.135022033414703737,189258,5329,270853752.00,152018,80.32,13.35,-7.95
8-July-2025,1437.95,1445.40,1430.50,1442.15,1441.248084159956158153,780989,13575,1125598900.00,277506,35.53,14.90,4.20
7-July-2025,1439.65,1440.45,1429.55,1435.55,1432.668322641843116448,124398,3144,178221074.00,74575,59.95,10.90,-4.10
4-July-2025,1426.00,1444.00,1421.10,1442.65,1428.894101558390814961,332715,9697,475414501.00,156898,47.16,22.90,16.65
3-July-2025,1431.30,1446.40,1424.15,1426.20,1430.209069042939938092,199977,5541,286008919.00,127900,63.96,22.25,-5.10
2-July-2025,1434.05,1451.00,1422.65,1428.15,1428.699169024523514550,369686,7400,528170081.00,302134,81.73,28.35,-5.90
1-July-2025,1445.80,1448.45,1429.95,1432.00,1434.722915551998283229,1379334,18045,1978962098.00,376344,27.28,18.50,-13.80
30-June-2025,1461.75,1461.80,1442.50,1445.80,1451.297601533960361670,120994,4897,175598302.00,38031,31.43,19.30,-15.95
27-June-2025,1438.00,1465.40,1438.00,1461.75,1452.932660590734554333,332569,9690,483200362.00,240383,72.28,27.40,23.75
26-June-2025,1423.95,1447.50,1423.20,1439.25,1435.579850804423443399,141157,3186,202642145.00,76282,54.04,24.30,15.30
25-June-2025,1423.95,1428.95,1416.40,1425.80,1421.486356690678891071,109944,2537,156283896.00,83224,75.70,12.55,1.85
24-June-2025,1426.25,1436.20,1416.40,1423.90,1424.817821277223968836,894111,19283,1273945287.00,88729,9.92,19.80,-2.35
23-June-2025,1413.90,1423.00,1412.25,1419.60,1418.328497864356712306,125255,4680,177652736.00,78218,62.45,10.75,5.70
20-June-2025,1411.35,1433.45,1410.85,1427.35,1426.988056503769316246,375267,8926,535501527.00,168923,45.01,22.60,16.00
19-June-2025,1409.95,1414.90,1405.10,1411.35,1409.502941259253004587,35529,2061,50078230.00,18606,52.37,9.80,1.40
18-June-2025,1417.50,1431.80,1410.30,1412.25,1414.242949617002912935,92690,2123,131086179.00,57076,61.58,21.50,-5.25
17-June-2025,1427.20,1429.80,1417.60,1423.05,1421.501740429631786927,1503939,20411,2137851906.00,536508,35.67,12.20,-4.15
16-June-2025,1416.50,1429.00,1414.15,1426.85,1422.158573415585920898,310588,10607,441705387.00,131830,42.45,14.85,10.35
13-June-2025,1401.05,1421.30,1401.05,1416.20,1412.493333069427125599,151569,6641,214090202.00,61381,40.50,20.25,15.15
12-June-2025,1431.00,1436.45,1419.60,1425.30,1424.766188339116005430,106064,2022,151116401.00,71506,67.42,16.85,-5.70
11-June-2025,1423.00,1434.40,1418.35,1430.85,1430.464949004456605346,170309,3626,243621055.00,113293,66.52,16.05,7.85
10-June-2025,1440.00,1440.90,1416.50,1422.90,1420.854058450836638998,1207271,16542,1715355900.00,864145,71.58,24.40,-17.10
9-June-2025,1467.45,1467.50,1434.00,1434.95,1438.827297338538639453,583251,8017,839197460.00,434290,74.46,33.50,-32.50
6-June-2025,1447.10,1461.95,1442.80,1459.50,1456.884209293095451002,418246,13000,609335993.00,160388,38.35,19.15,12.40
5-June-2025,1430.35,1458.50,1428.00,1454.75,1446.024999072872241794,269650,7459,389920641.00,195483,72.50,30.50,24.40
4-June-2025,1441.90,1441.90,1426.00,1431.10,1430.938295342424165760,79054,4350,113121396.00,35088,44.38,15.90,-10.80
